Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,965369,-,-,-,45.85,-84.62,-5,200,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Cloud Type,Fill Flag,Precipitable Water,Global Horizontal UV Irradiance (295-385nm),Wind Direction,Global Horizontal UV Irradiance (280-400nm),Solar Zenith Angle,Clearsky GHI,GHI,Clearsky DNI,Clearsky DHI
2016,1,1,0,30,0,0,-6,0.866,5.800000000000001,84.28,-4,990,4,0,0.536,0.0000,263.8,0.0000,157.07,0,0,0,0
2016,1,1,1,30,0,0,-6,0.866,5.6000000000000005,82.13,-4,980,4,0,0.522,0.0000,263.90000000000003,0.0000,155.17000000000002,0,0,0,0
2016,1,1,2,30,0,0,-6,0.866,5.4,80.67,-4,980,4,0,0.528,0.0000,264.5,0.0000,148.38,0,0,0,0
2016,1,1,3,30,0,0,-6,0.866,5.2,80.65,-4,980,4,0,0.552,0.0000,265,0.0000,139.16,0,0,0,0
2016,1,1,4,30,0,0,-6,0.866,5.2,82.16,-4,980,4,0,0.5740000000000001,0.0000,264.8,0.0000,128.99,0,0,0,0
2016,1,1,5,30,0,0,-6,0.866,5.300000000000001,84.02,-4,980,4,0,0.5700000000000001,0.0000,265.40000000000003,0.0000,118.56,0,0,0,0
2016,1,1,6,30,0,0,-6,0.866,5.4,85.49,-4,980,4,0,0.541,0.0000,267.7,0.0000,108.27,0,0,0,0
2016,1,1,7,30,0,0,-5,0.866,5.4,86.2,-4,980,4,0,0.508,0.0000,269.7,0.0000,98.44,0,0,0,0
2016,1,1,8,30,0,0,-5,0.866,5.4,86.22,-4,980,8,0,0.487,0.0000,270.7,0.0000,89.37,0,0,0,0
2016,1,1,9,30,61,174,-5,0.866,5.5,87.51,-4,980,8,4,0.48,0.0000,269.90000000000003,0.0000,81.44,121,87,433,57
2016,1,1,10,30,104,277,-5,0.866,5.6000000000000005,82.9,-3,980,4,4,0.485,6.5709,268.5,8.5516,75.08,245,175,630,82
2016,1,1,11,30,132,323,-5,0.866,5.6000000000000005,84.15,-3,980,4,4,0.502,9.4008,267.7,12.1515,70.76,333,239,725,94
2016,1,1,12,30,128,384,-5,0.866,5.4,85.02,-3,980,4,0,0.533,10.6621,266.90000000000003,13.7501,68.9,371,266,765,96
2016,1,1,13,30,142,281,-5,0.866,5.1000000000000005,85.65,-3,980,4,4,0.58,9.5029,265,12.2670,69.71000000000001,356,239,774,87
2016,1,1,14,30,75,727,-5,0.866,4.7,86.02,-3,980,4,4,0.631,11.0112,261.90000000000003,14.2816,73.08,287,287,727,75
2016,1,1,15,30,57,606,-4,0.866,4.5,86.16,-3,980,1,0,0.675,6.4128,258.2,8.4002,78.68,176,176,606,57
2016,1,1,16,30,27,315,-5,0.866,4.5,85.42,-3,990,1,0,0.705,0.0000,255.10000000000002,0.0000,86.04,48,48,315,27
2016,1,1,17,30,0,0,-5,0.866,4.4,84.38,-3,990,4,0,0.725,0.0000,252.5,0.0000,94.7,0,0,0,0
2016,1,1,18,30,0,0,-5,0.866,4.3,84.52,-3,990,4,0,0.732,0.0000,248.4,0.0000,104.27,0,0,0,0
2016,1,1,19,30,0,0,-5,0.866,4.2,85.31,-3,980,4,0,0.716,0.0000,243.8,0.0000,114.41,0,0,0,0
2016,1,1,20,30,0,0,-4,0.866,4.2,86.98,-3,980,4,0,0.679,0.0000,241.3,0.0000,124.82000000000001,0,0,0,0
2016,1,1,21,30,0,0,-4,0.866,4.4,88.3,-3,980,4,0,0.634,0.0000,240.70000000000002,0.0000,135.15,0,0,0,0
2016,1,1,22,30,0,0,-4,0.866,4.5,89.41,-3,980,4,0,0.605,0.0000,247,0.0000,144.85,0,0,0,0
2016,1,1,23,30,0,0,-4,0.866,4.6000000000000005,90.55,-3,980,4,0,0.602,0.0000,259.7,0.0000,152.84,0,0,0,0
2016,1,2,0,30,0,0,-4,0.866,4.6000000000000005,89.07000000000001,-3,980,4,0,0.609,0.0000,272,0.0000,156.97,0,0,0,0
2016,1,2,1,30,0,0,-5,0.866,4.5,85.87,-3,980,4,0,0.616,0.0000,277.8,0.0000,155.13,0,0,0,0
2016,1,2,2,30,0,0,-5,0.866,4.3,88.52,-4,980,4,0,0.629,0.0000,278.2,0.0000,148.38,0,0,0,0
2016,1,2,3,30,0,0,-6,0.866,4.1000000000000005,85.82000000000001,-4,980,4,0,0.644,0.0000,274.8,0.0000,139.18,0,0,0,0
2016,1,2,4,30,0,0,-6,0.866,4,85.60000000000001,-4,980,4,0,0.662,0.0000,271,0.0000,129.02,0,0,0,0
2016,1,2,5,30,0,0,-5,0.866,4,81.54,-3,980,4,0,0.676,0.0000,268.2,0.0000,118.59,0,0,0,0
2016,1,2,6,30,0,0,-5,0.866,3.9000000000000004,85.71000000000001,-3,980,4,0,0.685,0.0000,266.1,0.0000,108.29,0,0,0,0
2016,1,2,7,30,0,0,-4,0.866,3.9000000000000004,82.71000000000001,-2,980,4,0,0.7000000000000001,0.0000,264.6,0.0000,98.45,0,0,0,0
2016,1,2,8,30,0,0,-4,0.866,4,84.45,-2,980,4,0,0.721,0.0000,260.1,0.0000,89.37,0,0,0,0
2016,1,2,9,30,8,0,-3,0.866,4.3,82.64,-1,980,4,4,0.742,0.0000,252.9,0.0000,81.42,121,8,479,50
2016,1,2,10,30,17,0,-2,0.866,4.9,82.29,0,980,4,4,0.769,0.6386,240.60000000000002,0.8310,75.04,244,17,670,71
2016,1,2,11,30,23,0,-1,0.866,5.4,86.4,0,980,4,4,0.81,0.9052,231.5,1.1700,70.7,331,23,759,80
2016,1,2,12,30,25,0,-1,0.866,5.800000000000001,90.08,0,980,4,0,0.836,1.0029,227.5,1.2932,68.82000000000001,369,25,788,84
2016,1,2,13,30,136,26,0,0.866,6,93.07000000000001,0,980,4,4,0.8230000000000001,5.7717,223.70000000000002,7.4496,69.60000000000001,353,145,771,84
2016,1,2,14,30,111,19,0,0.866,6.300000000000001,94.74,0,980,8,4,0.8130000000000001,4.4948,220.20000000000002,5.8286,72.96000000000001,284,117,703,78
2016,1,2,15,30,71,4,0,0.866,6.6000000000000005,95.38,0,980,8,4,0.834,2.6251,219.5,3.4379,78.55,174,72,568,61
2016,1,2,16,30,20,0,0,0.866,6.7,94.75,0,970,8,4,0.8200000000000001,0.0000,223.9,0.0000,85.9,48,20,277,29
2016,1,2,17,30,0,0,0,0.866,6.5,93.31,0,970,8,0,0.719,0.0000,236.5,0.0000,94.56,0,0,0,0
2016,1,2,18,30,0,0,-1,0.866,6,90.52,0,970,8,0,0.634,0.0000,253,0.0000,104.13,0,0,0,0
2016,1,2,19,30,0,0,-2,0.866,5.5,85.84,0,970,8,0,0.651,0.0000,271,0.0000,114.27,0,0,0,0
2016,1,2,20,30,0,0,-2,0.866,5.1000000000000005,88.24,-1,970,4,0,0.6930000000000001,0.0000,280.3,0.0000,124.68,0,0,0,0
2016,1,2,21,30,0,0,-2,0.866,5.4,89.25,-1,970,4,0,0.685,0.0000,280.8,0.0000,135.01,0,0,0,0
2016,1,2,22,30,0,0,-2,0.866,6.2,91.9,-1,970,4,0,0.638,0.0000,290.1,0.0000,144.71,0,0,0,0
2016,1,2,23,30,0,0,-2,0.866,6.9,86.9,-1,980,4,0,0.601,0.0000,308.90000000000003,0.0000,152.71,0,0,0,0
2016,1,3,0,30,0,0,-3,0.866,7.1000000000000005,80.54,-1,980,4,0,0.588,0.0000,318.90000000000003,0.0000,156.88,0,0,0,0
2016,1,3,1,30,0,0,-4,0.866,7.2,82.15,-2,980,4,0,0.5750000000000001,0.0000,328.6,0.0000,155.09,0,0,0,0
2016,1,3,2,30,0,0,-5,0.866,7,83.34,-3,980,4,0,0.544,0.0000,338.1,0.0000,148.37,0,0,0,0
2016,1,3,3,30,0,0,-6,0.866,6.7,79.57000000000001,-3,980,4,0,0.495,0.0000,343.3,0.0000,139.19,0,0,0,0
2016,1,3,4,30,0,0,-6,0.866,6.2,77.53,-3,980,4,0,0.443,0.0000,344.20000000000005,0.0000,129.04,0,0,0,0
2016,1,3,5,30,0,0,-6,0.866,5.800000000000001,81.39,-4,980,4,0,0.404,0.0000,342.90000000000003,0.0000,118.61,0,0,0,0
2016,1,3,6,30,0,0,-7,0.866,5.4,78.36,-4,980,4,0,0.392,0.0000,343.20000000000005,0.0000,108.31,0,0,0,0
2016,1,3,7,30,0,0,-7,0.866,5.1000000000000005,80.79,-5,990,4,0,0.399,0.0000,345.5,0.0000,98.46000000000001,0,0,0,0
2016,1,3,8,30,0,0,-8,0.866,4.9,77.45,-5,990,4,0,0.401,0.0000,348.5,0.0000,89.36,0,0,0,0
2016,1,3,9,30,44,574,-8,0.866,4.9,76.32000000000001,-5,990,4,4,0.392,0.0000,350.90000000000003,0.0000,81.4,130,130,574,44
2016,1,3,10,30,63,746,-8,0.866,5,76.82000000000001,-5,990,1,0,0.387,9.6580,350.20000000000005,12.5673,75,257,257,746,63
2016,1,3,11,30,75,634,-8,0.866,4.9,70.9,-4,990,4,0,0.396,11.2242,346.3,14.5062,70.64,346,285,820,74
2016,1,3,12,30,101,548,-8,0.866,4.800000000000001,70.86,-4,990,4,0,0.41300000000000003,12.0448,341.70000000000005,15.5304,68.73,384,300,843,78
2016,1,3,13,30,127,374,-8,0.866,4.6000000000000005,71.5,-4,990,4,4,0.43,10.2801,338,13.2668,69.5,368,258,830,77
2016,1,3,14,30,69,777,-8,0.866,4.3,72.38,-4,990,4,4,0.442,11.5017,335.40000000000003,14.9120,72.84,299,299,777,69
2016,1,3,15,30,54,661,-8,0.866,4,72.94,-4,990,4,4,0.451,6.7861,333.6,8.8853,78.42,186,186,661,54
2016,1,3,16,30,27,369,-8,0.866,3.8000000000000003,77.18,-5,990,8,4,0.46,0.0000,333.20000000000005,0.0000,85.77,54,54,369,27
2016,1,3,17,30,0,0,-8,0.866,3.6,80.83,-6,990,8,0,0.468,0.0000,338.1,0.0000,94.42,0,0,0,0
2016,1,3,18,30,0,0,-8,0.866,3.5,80.48,-6,990,8,0,0.466,0.0000,347.1,0.0000,103.99000000000001,0,0,0,0
2016,1,3,19,30,0,0,-8,0.866,3.3000000000000003,81.07000000000001,-6,990,8,0,0.455,0.0000,359.3,0.0000,114.13,0,0,0,0
2016,1,3,20,30,0,0,-8,0.866,3.4000000000000004,81.85000000000001,-6,990,8,0,0.439,0.0000,12.200000000000001,0.0000,124.54,0,0,0,0
2016,1,3,21,30,0,0,-8,0.866,3.8000000000000003,81.33,-6,990,8,0,0.421,0.0000,24.200000000000003,0.0000,134.86,0,0,0,0
2016,1,3,22,30,0,0,-8,0.866,4.2,86.16,-7,990,8,0,0.401,0.0000,30.900000000000002,0.0000,144.57,0,0,0,0
2016,1,3,23,30,0,0,-9,0.866,4.6000000000000005,83.71000000000001,-7,990,8,0,0.377,0.0000,33.1,0.0000,152.58,0,0,0,0
2016,1,4,0,30,0,0,-9,0.866,4.800000000000001,80.66,-7,990,8,0,0.34700000000000003,0.0000,34,0.0000,156.77,0,0,0,0
2016,1,4,1,30,0,0,-10,0.866,4.9,83.01,-8,1000,4,0,0.313,0.0000,34.6,0.0000,155.03,0,0,0,0
2016,1,4,2,30,0,0,-11,0.866,5,84.58,-9,1000,4,0,0.28,0.0000,35.4,0.0000,148.35,0,0,0,0
2016,1,4,3,30,0,0,-11,0.866,4.9,85.69,-10,1000,8,0,0.253,0.0000,35.7,0.0000,139.20000000000002,0,0,0,0
2016,1,4,4,30,0,0,-12,0.866,4.6000000000000005,87.59,-11,1000,4,0,0.233,0.0000,36.5,0.0000,129.05,0,0,0,0
2016,1,4,5,30,0,0,-13,0.866,4.4,90.74,-12,1000,4,0,0.218,0.0000,37,0.0000,118.62,0,0,0,0
2016,1,4,6,30,0,0,-13,0.866,4.2,87.5,-12,1000,4,0,0.20600000000000002,0.0000,37.7,0.0000,108.32000000000001,0,0,0,0
2016,1,4,7,30,0,0,-13,0.866,4,92.28,-13,1000,4,0,0.197,0.0000,39.2,0.0000,98.46000000000001,0,0,0,0
2016,1,4,8,30,0,0,-14,0.866,3.8000000000000003,90.93,-13,1000,8,0,0.192,0.0000,42.5,0.0000,89.35000000000001,0,0,0,0
2016,1,4,9,30,43,399,-13,0.866,3.5,85.67,-12,1000,4,4,0.19,0.0000,47.2,0.0000,81.37,139,102,661,39
2016,1,4,10,30,66,511,-13,0.866,3.1,77.91,-10,1000,4,4,0.193,7.4447,51.6,9.6864,74.95,268,198,817,56
2016,1,4,11,30,87,536,-13,0.866,2.6,78.35000000000001,-10,1000,4,4,0.201,10.4847,56.7,13.5489,70.56,359,266,883,65
2016,1,4,12,30,99,538,-13,0.866,1.9000000000000001,76.73,-10,1000,4,4,0.212,11.8556,62.6,15.2847,68.63,399,295,905,69
2016,1,4,13,30,95,533,-13,0.866,1.3,74.4,-10,1000,4,4,0.225,11.2897,69.5,14.5678,69.38,383,283,895,67
2016,1,4,14,30,78,516,-14,0.866,0.9,72.31,-10,1000,4,4,0.23900000000000002,8.8985,78.10000000000001,11.5346,72.71000000000001,313,231,849,60
2016,1,4,15,30,54,455,-14,0.866,0.6000000000000001,71.28,-10,1000,4,4,0.254,5.3674,91.7,7.0261,78.28,198,147,742,47
2016,1,4,16,30,27,243,-15,0.866,0.5,66.56,-10,1010,4,4,0.271,0.0000,123.60000000000001,0.0000,85.62,61,45,480,25
2016,1,4,17,30,0,0,-15,0.866,0.8,65.94,-10,1010,4,0,0.29,0.0000,178.70000000000002,0.0000,94.28,0,0,0,0
2016,1,4,18,30,0,0,-14,0.866,1.5,69.53,-10,1010,8,0,0.314,0.0000,206,0.0000,103.84,0,0,0,0
2016,1,4,19,30,0,0,-13,0.866,2.3000000000000003,75.52,-10,1010,1,0,0.34600000000000003,0.0000,208.20000000000002,0.0000,113.98,0,0,0,0
2016,1,4,20,30,0,0,-12,0.866,3.1,81.08,-10,1000,1,0,0.384,0.0000,206.20000000000002,0.0000,124.39,0,0,0,0
2016,1,4,21,30,0,0,-11,0.866,3.7,85.63,-10,1000,8,0,0.418,0.0000,204.60000000000002,0.0000,134.72,0,0,0,0
2016,1,4,22,30,0,0,-11,0.866,4.2,83.33,-9,1000,4,0,0.443,0.0000,204.3,0.0000,144.42000000000002,0,0,0,0
2016,1,4,23,30,0,0,-10,0.866,4.6000000000000005,87.48,-9,1000,4,0,0.456,0.0000,204.70000000000002,0.0000,152.44,0,0,0,0
2016,1,5,0,30,0,0,-10,0.866,4.9,91.04,-9,1000,4,0,0.462,0.0000,206.10000000000002,0.0000,156.65,0,0,0,0
2016,1,5,1,30,0,0,-9,0.866,5.1000000000000005,87.43,-8,1000,4,0,0.46900000000000003,0.0000,207.3,0.0000,154.96,0,0,0,0
2016,1,5,2,30,0,0,-9,0.866,5.300000000000001,89.63,-8,1000,4,0,0.482,0.0000,209,0.0000,148.33,0,0,0,0
2016,1,5,3,30,0,0,-9,0.866,5.4,91.08,-8,1000,4,0,0.503,0.0000,211.3,0.0000,139.20000000000002,0,0,0,0
2016,1,5,4,30,0,0,-8,0.866,5.5,85.92,-7,1000,4,0,0.527,0.0000,213.20000000000002,0.0000,129.06,0,0,0,0
2016,1,5,5,30,0,0,-8,0.866,5.5,88.48,-7,1000,4,0,0.552,0.0000,213.4,0.0000,118.63,0,0,0,0
2016,1,5,6,30,0,0,-8,0.866,5.5,85.08,-6,1000,4,0,0.5740000000000001,0.0000,213.70000000000002,0.0000,108.32000000000001,0,0,0,0
2016,1,5,7,30,0,0,-7,0.866,5.6000000000000005,88.62,-6,1000,4,0,0.586,0.0000,215.20000000000002,0.0000,98.45,0,0,0,0
2016,1,5,8,30,0,0,-7,0.866,5.9,85.7,-5,1000,4,0,0.583,0.0000,216,0.0000,89.33,0,0,0,0
2016,1,5,9,30,26,0,-6,0.866,6.300000000000001,83.78,-4,1000,4,4,0.5680000000000001,0.0000,215.70000000000002,0.0000,81.33,125,26,486,52
2016,1,5,10,30,52,0,-5,0.866,6.6000000000000005,82.17,-3,1000,4,4,0.549,1.9564,216,2.5453,74.89,248,52,640,81
2016,1,5,11,30,71,0,-4,0.866,6.800000000000001,80.67,-2,1000,4,4,0.528,2.8009,215.4,3.6191,70.48,337,71,721,96
2016,1,5,12,30,80,0,-4,0.866,6.9,78.74,-1,1000,4,4,0.509,3.2182,215.4,4.1486,68.53,379,80,759,101
2016,1,5,13,30,73,0,-3,0.866,7,81.88,-1,1000,4,0,0.495,2.9157,216.3,3.7617,69.26,365,73,754,97
2016,1,5,14,30,59,0,-3,0.866,7,78.36,0,1000,4,4,0.495,2.2762,218.3,2.9499,72.57000000000001,295,59,679,92
2016,1,5,15,30,36,0,-3,0.866,6.9,79.11,0,1000,4,4,0.514,1.3156,221.3,1.7217,78.14,182,36,526,74
2016,1,5,16,30,10,0,-3,0.866,6.6000000000000005,78.63,0,1000,4,4,0.552,0.0000,223.5,0.0000,85.47,53,10,224,35
2016,1,5,17,30,0,0,-3,0.866,6.1000000000000005,83.33,-1,1000,4,0,0.596,0.0000,224.10000000000002,0.0000,94.12,0,0,0,0
2016,1,5,18,30,0,0,-3,0.866,5.800000000000001,82.35000000000001,-1,1000,4,0,0.624,0.0000,223.70000000000002,0.0000,103.69,0,0,0,0
2016,1,5,19,30,0,0,-3,0.866,5.6000000000000005,82.15,-1,1000,8,0,0.643,0.0000,223.70000000000002,0.0000,113.83,0,0,0,0
2016,1,5,20,30,0,0,-3,0.866,5.6000000000000005,82.36,-1,990,4,0,0.675,0.0000,223.10000000000002,0.0000,124.24000000000001,0,0,0,0
2016,1,5,21,30,0,0,-3,0.866,5.6000000000000005,82.64,-1,990,4,0,0.726,0.0000,223.60000000000002,0.0000,134.57,0,0,0,0
2016,1,5,22,30,0,0,-3,0.866,5.7,83.46000000000001,-1,990,8,0,0.772,0.0000,224.9,0.0000,144.27,0,0,0,0
2016,1,5,23,30,0,0,-3,0.866,5.7,84.34,-1,990,8,0,0.791,0.0000,227.8,0.0000,152.29,0,0,0,0
2016,1,6,0,30,0,0,-3,0.866,5.6000000000000005,85.45,-1,990,8,0,0.779,0.0000,231.20000000000002,0.0000,156.53,0,0,0,0
2016,1,6,1,30,0,0,-3,0.866,5.300000000000001,85.92,-1,990,8,0,0.757,0.0000,232.8,0.0000,154.89000000000001,0,0,0,0
2016,1,6,2,30,0,0,-3,0.866,5,85.88,-1,990,8,0,0.746,0.0000,229.60000000000002,0.0000,148.3,0,0,0,0
2016,1,6,3,30,0,0,-3,0.866,4.9,86.2,-1,990,8,0,0.745,0.0000,228,0.0000,139.19,0,0,0,0
2016,1,6,4,30,0,0,-2,0.866,4.800000000000001,87.02,-1,990,8,0,0.742,0.0000,229.8,0.0000,129.06,0,0,0,0
2016,1,6,5,30,0,0,-2,0.866,4.6000000000000005,88.14,-1,990,4,0,0.743,0.0000,234,0.0000,118.63,0,0,0,0
2016,1,6,6,30,0,0,-2,0.866,4.6000000000000005,88.24,-1,990,8,0,0.756,0.0000,234.20000000000002,0.0000,108.32000000000001,0,0,0,0
2016,1,6,7,30,0,0,-2,0.866,4.5,87.56,-1,990,8,0,0.776,0.0000,235.3,0.0000,98.44,0,0,0,0
2016,1,6,8,30,0,0,-2,0.866,4.3,81.31,0,990,8,0,0.802,0.0000,236.20000000000002,0.0000,89.3,0,0,0,0
2016,1,6,9,30,57,42,-2,0.866,4.2,83.8,0,990,8,4,0.843,0.0000,233.4,0.0000,81.29,120,64,434,54
2016,1,6,10,30,109,72,-1,0.866,4.3,88.5,0,990,8,4,0.901,4.8189,233.8,6.2686,74.83,241,128,603,83
2016,1,6,11,30,139,101,-1,0.866,4.3,91.93,0,990,8,0,0.976,6.8310,236.5,8.8255,70.39,327,173,675,100
2016,1,6,12,30,28,0,0,0.866,4.1000000000000005,87.61,1,990,8,0,1.063,1.1276,235.3,1.4534,68.42,364,28,690,110
2016,1,6,13,30,10,0,0,0.866,3.9000000000000004,89.24,1,990,8,4,1.1500000000000001,0.3999,232.20000000000002,0.5159,69.13,345,10,638,117
2016,1,6,14,30,8,0,0,0.866,3.6,91.05,1,990,8,4,1.222,0.3091,227.60000000000002,0.4005,72.43,278,8,571,106
2016,1,6,15,30,5,0,0,0.866,3.5,92.48,1,990,8,4,1.2750000000000001,0.1829,222.9,0.2393,77.98,172,5,445,79
2016,1,6,16,30,1,0,0,0.866,3.6,98.58,0,990,8,4,1.311,0.0000,220.3,0.0000,85.32000000000001,50,1,183,36
2016,1,6,17,30,0,0,0,0.866,3.7,97.09,0,990,8,0,1.333,0.0000,219.5,0.0000,93.97,0,0,0,0
2016,1,6,18,30,0,0,0,0.866,3.6,97.83,0,990,8,0,1.351,0.0000,221,0.0000,103.53,0,0,0,0
2016,1,6,19,30,0,0,0,0.866,3.4000000000000004,98.69,0,990,8,0,1.367,0.0000,219.4,0.0000,113.67,0,0,0,0
2016,1,6,20,30,0,0,0,0.866,3.3000000000000003,98.88,0,990,8,0,1.3820000000000001,0.0000,217.60000000000002,0.0000,124.08,0,0,0,0
2016,1,6,21,30,0,0,0,0.866,3.3000000000000003,98.5,0,990,8,0,1.3920000000000001,0.0000,215.9,0.0000,134.41,0,0,0,0
2016,1,6,22,30,0,0,0,0.866,3.4000000000000004,97.85000000000001,0,990,8,0,1.3920000000000001,0.0000,216.4,0.0000,144.11,0,0,0,0
2016,1,6,23,30,0,0,0,0.866,3.4000000000000004,97.17,0,990,6,0,1.371,0.0000,219.10000000000002,0.0000,152.14000000000001,0,0,0,0
2016,1,7,0,30,0,0,0,0.866,3.3000000000000003,96.57000000000001,0,990,6,0,1.339,0.0000,222.20000000000002,0.0000,156.4,0,0,0,0
2016,1,7,1,30,0,0,0,0.866,3.1,95.94,0,990,6,0,1.307,0.0000,224.4,0.0000,154.81,0,0,0,0
2016,1,7,2,30,0,0,0,0.866,2.9000000000000004,95.21000000000001,0,990,8,0,1.283,0.0000,226.4,0.0000,148.26,0,0,0,0
2016,1,7,3,30,0,0,0,0.866,2.8000000000000003,94.7,0,990,6,0,1.274,0.0000,224.9,0.0000,139.18,0,0,0,0
2016,1,7,4,30,0,0,0,0.866,2.6,94.15,0,990,8,0,1.274,0.0000,220.20000000000002,0.0000,129.06,0,0,0,0
2016,1,7,5,30,0,0,0,0.866,2.4000000000000004,92.98,0,990,8,0,1.2710000000000001,0.0000,215.20000000000002,0.0000,118.63,0,0,0,0
2016,1,7,6,30,0,0,-1,0.866,2.4000000000000004,92.02,0,990,8,0,1.2610000000000001,0.0000,210,0.0000,108.31,0,0,0,0
2016,1,7,7,30,0,0,-1,0.866,2.4000000000000004,91.71000000000001,0,990,8,0,1.2550000000000001,0.0000,202.9,0.0000,98.42,0,0,0,0
2016,1,7,8,30,0,0,-1,0.866,2.5,91.56,0,990,4,0,1.2550000000000001,0.0000,194.3,0.0000,89.27,0,0,0,0
2016,1,7,9,30,33,0,0,0.866,2.7,94.61,0,990,4,4,1.26,0.0000,186.8,0.0000,81.24,117,33,406,56
2016,1,7,10,30,67,0,0,0.866,2.7,98.33,0,990,4,4,1.2750000000000001,2.5245,182.70000000000002,3.2835,74.75,236,67,575,85
2016,1,7,11,30,92,0,0,0.866,2.5,93.43,1,990,4,0,1.3,3.6360,182.3,4.6971,70.3,322,92,644,105
2016,1,7,12,30,103,0,0,0.866,2.4000000000000004,94.65,1,990,4,0,1.326,4.1526,182.70000000000002,5.3517,68.3,360,103,659,116
2016,1,7,13,30,133,15,0,0.866,2.2,95.18,1,990,4,0,1.344,5.5666,181.4,7.1796,68.99,344,139,627,119
2016,1,7,14,30,111,5,0,0.866,2,95.85000000000001,1,990,4,4,1.358,4.3346,175.4,5.6150,72.28,279,112,554,110
2016,1,7,15,30,70,0,0,0.866,2,96.91,1,990,4,4,1.377,2.5633,161.20000000000002,3.3528,77.83,173,70,423,84
2016,1,7,16,30,21,0,0,0.866,2.2,100,0,990,8,4,1.4040000000000001,0.0000,151.3,0.0000,85.16,52,21,174,37
2016,1,7,17,30,0,0,0,0.866,2.4000000000000004,99.29,0,990,8,0,1.431,0.0000,152.1,0.0000,93.81,0,0,0,0
2016,1,7,18,30,0,0,0,0.866,2.5,99.58,0,990,8,0,1.451,0.0000,156.3,0.0000,103.37,0,0,0,0
2016,1,7,19,30,0,0,0,0.866,2.6,100,0,990,8,0,1.464,0.0000,162.60000000000002,0.0000,113.52,0,0,0,0
2016,1,7,20,30,0,0,0,0.866,2.7,100,0,990,8,0,1.479,0.0000,169.10000000000002,0.0000,123.93,0,0,0,0
2016,1,7,21,30,0,0,0,0.866,2.6,100,0,990,8,0,1.5010000000000001,0.0000,173.10000000000002,0.0000,134.25,0,0,0,0
2016,1,7,22,30,0,0,0,0.866,2.5,99.89,0,990,8,0,1.524,0.0000,173.10000000000002,0.0000,143.95000000000002,0,0,0,0
2016,1,7,23,30,0,0,0,0.866,2.5,99.2,0,990,8,0,1.542,0.0000,172.10000000000002,0.0000,151.98,0,0,0,0
2016,1,8,0,30,0,0,0,0.866,2.5,98.88,0,990,8,0,1.558,0.0000,169.70000000000002,0.0000,156.26,0,0,0,0
2016,1,8,1,30,0,0,0,0.866,2.6,98.58,0,990,8,0,1.577,0.0000,168.3,0.0000,154.72,0,0,0,0
2016,1,8,2,30,0,0,0,0.866,2.8000000000000003,98.55,0,990,8,0,1.593,0.0000,166.70000000000002,0.0000,148.22,0,0,0,0
2016,1,8,3,30,0,0,0,0.866,2.9000000000000004,98.84,0,990,8,0,1.602,0.0000,167.4,0.0000,139.16,0,0,0,0
2016,1,8,4,30,0,0,0,0.866,2.9000000000000004,98.68,0,990,8,0,1.603,0.0000,165,0.0000,129.05,0,0,0,0
2016,1,8,5,30,0,0,0,0.866,2.8000000000000003,98.24000000000001,0,990,8,0,1.6,0.0000,156.9,0.0000,118.62,0,0,0,0
2016,1,8,6,30,0,0,0,0.866,3,97.79,0,990,8,0,1.591,0.0000,149.70000000000002,0.0000,108.3,0,0,0,0
2016,1,8,7,30,0,0,0,0.866,3.2,97.56,0,990,8,0,1.568,0.0000,143.70000000000002,0.0000,98.4,0,0,0,0
2016,1,8,8,30,0,0,0,0.866,3.4000000000000004,97.53,0,990,6,0,1.5230000000000001,0.0000,141.20000000000002,0.0000,89.23,0,0,0,0
2016,1,8,9,30,63,158,0,0.866,3.6,97.88,0,980,6,4,1.451,0.0000,141.20000000000002,0.0000,81.18,115,87,354,61
2016,1,8,10,30,110,264,0,0.866,3.9000000000000004,91.86,1,980,8,4,1.358,6.7880,142.6,8.8277,74.67,237,180,568,87
2016,1,8,11,30,117,389,0,0.866,3.8000000000000003,93.05,1,980,8,0,1.258,9.8512,145.70000000000002,12.7244,70.2,328,249,690,94
