Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Precipitable Water,Wind Direction,Solar Zenith Angle,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm)
2018,1,1,0,30,0,0,-21.1,0.68,2.5,92.09,-20.1,981,0,0,0,0,4,0,0.2,294,155.55,0,0
2018,1,1,1,30,0,0,-21,0.68,2.4,92.29,-20.1,982,0,0,0,0,4,0,0.2,295,155.97,0,0
2018,1,1,2,30,0,0,-21,0.68,2.3,92.11,-20,982,0,0,0,0,4,0,0.2,295,150.86,0,0
2018,1,1,3,30,0,0,-20.8,0.68,2.3,92.4,-19.9,982,0,0,0,0,4,0,0.2,294,142.5,0,0
2018,1,1,4,30,0,0,-20.7,0.68,2.3,92.27,-19.8,982,0,0,0,0,4,0,0.2,293,132.72,0,0
2018,1,1,5,30,0,0,-20.7,0.68,2.3,92.27,-19.8,983,0,0,0,0,4,0,0.2,293,122.46,0,0
2018,1,1,6,30,0,0,-20.7,0.68,2.3,92.42,-19.8,983,0,0,0,0,4,0,0.2,293,112.19,0,0
2018,1,1,7,30,0,0,-20.7,0.68,2.2,92.92,-19.8,983,0,0,0,0,4,0,0.2,292,102.25,0,0
2018,1,1,8,30,0,0,-20.6,0.68,2.2,92.14,-19.7,984,0,0,0,0,4,0,0.2,291,92.95,0,0
2018,1,1,9,30,35,97,-20.6,0.68,2.2,91.01,-19.5,984,44,29,552,82,4,100,0.2,287,84.47,0,0
2018,1,1,10,30,76,262,-20.3,0.68,2.3,89.43,-19,984,132,45,777,211,4,100,0.2,283,77.63,4.8406,6.3292
2018,1,1,11,30,114,246,-19.8,0.68,2.4,89.13,-18.5,984,188,53,871,314,4,0,0.2,280,72.58,7.2523,9.3989
2018,1,1,12,30,72,669,-19.5,0.68,2.5,88.25,-18,983,303,57,910,371,4,0,0.2,277,69.81,12.0354,15.5381
2018,1,1,13,30,61,776,-19.1,0.68,2.5,87.32,-17.5,983,331,56,915,375,4,0,0.2,274,69.61,13.1742,17.0041
2018,1,1,14,30,56,862,-18.7,0.68,2.4,87.49,-17.1,983,322,52,886,326,0,0,0.2,273,72.01,12.4984,16.1838
2018,1,1,15,30,42,712,-18.4,0.68,2.3,89.03,-17,983,205,44,808,229,4,100,0.2,270,76.74,7.5728,9.8855
2018,1,1,16,30,36,354,-18.4,0.68,2.2,92.54,-17.5,983,77,30,621,102,8,100,0.2,264,83.35,0,0
2018,1,1,17,30,0,0,-19,0.68,2.2,93.29,-18.2,983,0,0,0,0,8,0,0.3,261,91.62,0,0
2018,1,1,18,30,0,0,-19.4,0.68,2.3,92.46,-18.5,982,0,0,0,0,8,0,0.3,261,100.79,0,0
2018,1,1,19,30,0,0,-19.7,0.68,2.3,93.97,-19,982,0,0,0,0,8,0,0.3,259,110.66,0,0
2018,1,1,20,30,0,0,-20,0.68,2.3,92.96,-19.1,981,0,0,0,0,8,0,0.3,256,120.89,0,0
2018,1,1,21,30,0,0,-20,0.68,2.4,93.57,-19.2,981,0,0,0,0,7,0,0.2,254,131.18,0,0
2018,1,1,22,30,0,0,-20.1,0.68,2.5,92.98,-19.3,980,0,0,0,0,7,0,0.2,252,141.06,0,0
2018,1,1,23,30,0,0,-20.4,0.68,2.6,92.48,-19.5,979,0,0,0,0,7,0,0.2,249,149.71,0,0
2018,1,2,0,30,0,0,-20.6,0.68,2.6,92.16,-19.7,978,0,0,0,0,6,0,0.2,248,155.44,0,0
2018,1,2,1,30,0,0,-20.8,0.68,2.7,92.44,-19.9,978,0,0,0,0,6,0,0.2,248,155.9,0,0
2018,1,2,2,30,0,0,-20.9,0.68,2.7,92.95,-20.1,977,0,0,0,0,6,0,0.2,249,150.84,0,0
2018,1,2,3,30,0,0,-21,0.68,2.6,93.89,-20.3,977,0,0,0,0,6,0,0.2,250,142.51,0,0
2018,1,2,4,30,0,0,-21.2,0.68,2.6,94.78,-20.6,976,0,0,0,0,6,0,0.2,250,132.74,0,0
2018,1,2,5,30,0,0,-21.4,0.68,2.6,94.72,-20.8,975,0,0,0,0,6,0,0.2,249,122.48,0,0
2018,1,2,6,30,0,0,-21.5,0.68,2.6,95.37,-21,974,0,0,0,0,7,0,0.1,247,112.21,0,0
2018,1,2,7,30,0,0,-21.9,0.68,2.6,96.01,-21.4,973,0,0,0,0,7,0,0.1,242,102.26,0,0
2018,1,2,8,30,0,0,-22.4,0.68,2.6,94.41,-21.7,972,0,0,0,0,8,0,0.1,237,92.95,0,0
2018,1,2,9,30,34,210,-22.6,0.68,2.8,90.89,-21.5,971,54,28,587,85,8,100,0.1,230,84.46,0,0
2018,1,2,10,30,62,422,-22.2,0.68,3,87.3,-20.6,969,153,44,810,218,7,100,0.1,223,77.6,5.6119,7.3374
2018,1,2,11,30,100,301,-21,0.68,3.1,84.61,-19.1,967,190,54,877,317,6,0,0.2,220,72.53,7.3334,9.5033
2018,1,2,12,30,130,172,-19.7,0.68,3.1,84.43,-17.7,965,190,61,906,375,6,0,0.2,222,69.73,7.5531,9.7503
2018,1,2,13,30,131,163,-18.4,0.68,3.1,85.95,-16.6,964,188,64,883,373,6,0,0.3,225,69.51,7.4901,9.6665
2018,1,2,14,30,103,3,-17.3,0.68,3.1,87.27,-15.7,963,104,62,831,320,6,0,0.4,229,71.9,4.0415,5.2324
2018,1,2,15,30,64,0,-16.5,0.68,3,88.01,-15,962,64,53,725,221,6,100,0.5,231,76.62,2.3667,3.0889
2018,1,2,16,30,30,0,-16,0.68,2.9,89.33,-14.6,961,30,35,514,96,6,100,0.6,233,83.22,0,0
2018,1,2,17,30,3,25,-15.6,0.68,2.8,89.23,-14.2,960,2,3,25,2,7,14,0.6,236,91.48,0,0
2018,1,2,18,30,0,0,-15.3,0.68,2.7,90.92,-14.1,960,0,0,0,0,7,0,0.6,239,100.65,0,0
2018,1,2,19,30,0,0,-14.9,0.68,2.3,90.64,-13.7,960,0,0,0,0,4,0,0.5,253,110.52,0,0
2018,1,2,20,30,0,0,-14.8,0.68,2,91.28,-13.7,959,0,0,0,0,7,0,0.5,267,120.75,0,0
2018,1,2,21,30,0,0,-15.1,0.68,1.8,90.98,-13.9,959,0,0,0,0,4,0,0.5,284,131.04,0,0
2018,1,2,22,30,0,0,-15.3,0.68,1.7,89.92,-14,960,0,0,0,0,4,0,0.5,301,140.92,0,0
2018,1,2,23,30,0,0,-15.3,0.68,1.8,89.54,-14,960,0,0,0,0,4,0,0.4,313,149.57,0,0
2018,1,3,0,30,0,0,-15.2,0.68,2,89.14,-13.8,960,0,0,0,0,4,0,0.4,320,155.32,0,0
2018,1,3,1,30,0,0,-14.8,0.68,2.3,89.6,-13.5,961,0,0,0,0,4,0,0.4,325,155.83,0,0
2018,1,3,2,30,0,0,-14.6,0.68,2.6,90.26,-13.3,962,0,0,0,0,4,0,0.4,330,150.81,0,0
2018,1,3,3,30,0,0,-14.4,0.68,2.8,90.32,-13.2,963,0,0,0,0,4,0,0.4,333,142.51,0,0
2018,1,3,4,30,0,0,-14.5,0.68,2.8,90.61,-13.3,963,0,0,0,0,4,0,0.3,337,132.76,0,0
2018,1,3,5,30,0,0,-14.7,0.68,2.8,91.48,-13.6,964,0,0,0,0,4,0,0.3,339,122.5,0,0
2018,1,3,6,30,0,0,-15,0.68,2.8,92,-14,965,0,0,0,0,4,0,0.3,341,112.22,0,0
2018,1,3,7,30,0,0,-15.5,0.68,2.8,90.95,-14.3,965,0,0,0,0,4,0,0.2,343,102.27,0,0
2018,1,3,8,30,0,0,-15.7,0.68,2.7,90.34,-14.5,966,0,0,0,0,4,0,0.2,345,92.94,0,0
2018,1,3,9,30,35,32,-15.8,0.68,2.8,89.22,-14.4,967,38,31,534,83,4,100,0.2,346,84.44,0,0
2018,1,3,10,30,83,135,-15.8,0.68,2.8,88.6,-14.3,967,112,49,765,214,4,100,0.2,345,77.56,4.1093,5.3724
2018,1,3,11,30,118,208,-15.8,0.68,2.8,88.66,-14.3,968,181,59,861,318,4,0,0.2,343,72.47,6.9906,9.0582
2018,1,3,12,30,129,327,-15.9,0.68,2.7,89.34,-14.5,968,243,63,901,376,4,0,0.2,339,69.65,9.6678,12.4789
2018,1,3,13,30,137,282,-16.1,0.68,2.6,89.25,-14.7,968,236,63,904,381,4,0,0.2,335,69.41,9.4119,12.1452
2018,1,3,14,30,125,184,-16.4,0.68,2.5,89.23,-15,969,183,59,873,332,4,0,0.2,331,71.77,7.1215,9.2182
2018,1,3,15,30,91,115,-16.7,0.68,2.4,88.95,-15.3,969,118,50,790,235,4,100,0.2,328,76.48,4.3693,5.7009
2018,1,3,16,30,43,33,-16.9,0.68,2.3,89.14,-15.5,970,47,34,596,106,4,100,0.2,328,83.08,0,0
2018,1,3,17,30,3,34,-17,0.68,2.3,89,-15.6,970,2,4,35,3,4,14,0.2,329,91.34,0,0
2018,1,3,18,30,0,0,-17,0.68,2.2,89.34,-15.6,971,0,0,0,0,4,0,0.2,331,100.51,0,0
2018,1,3,19,30,0,0,-16.9,0.68,2.3,89.24,-15.5,971,0,0,0,0,4,0,0.2,339,110.37,0,0
2018,1,3,20,30,0,0,-16.8,0.68,2.2,89.48,-15.5,972,0,0,0,0,4,0,0.2,344,120.61,0,0
2018,1,3,21,30,0,0,-16.8,0.68,2.2,89.19,-15.4,972,0,0,0,0,4,0,0.2,348,130.89,0,0
2018,1,3,22,30,0,0,-16.7,0.68,2.3,89.47,-15.4,972,0,0,0,0,4,0,0.2,352,140.77,0,0
2018,1,3,23,30,0,0,-16.8,0.68,2.2,89.97,-15.5,973,0,0,0,0,4,0,0.2,355,149.43,0,0
2018,1,4,0,30,0,0,-16.8,0.68,2.2,90.34,-15.6,973,0,0,0,0,4,0,0.2,356,155.2,0,0
2018,1,4,1,30,0,0,-16.9,0.68,2.2,90.37,-15.7,973,0,0,0,0,4,0,0.2,356,155.75,0,0
2018,1,4,2,30,0,0,-17,0.68,2.1,90.62,-15.8,974,0,0,0,0,4,0,0.2,357,150.78,0,0
2018,1,4,3,30,0,0,-17.2,0.68,2,90.7,-16,974,0,0,0,0,4,0,0.2,356,142.5,0,0
2018,1,4,4,30,0,0,-17.4,0.68,2,90.16,-16.2,974,0,0,0,0,4,0,0.2,356,132.76,0,0
2018,1,4,5,30,0,0,-17.5,0.68,1.9,90.3,-16.3,974,0,0,0,0,4,0,0.2,355,122.51,0,0
2018,1,4,6,30,0,0,-17.5,0.68,1.9,89.48,-16.2,974,0,0,0,0,4,0,0.1,355,112.23,0,0
2018,1,4,7,30,0,0,-17.4,0.68,1.9,89.63,-16.1,975,0,0,0,0,4,0,0.1,355,102.27,0,0
2018,1,4,8,30,0,0,-17.3,0.68,1.9,89.43,-16,975,0,0,0,0,4,0,0.1,356,92.93,0,0
2018,1,4,9,30,31,2,-17.2,0.68,2,88.38,-15.7,975,31,31,558,85,4,100,0.1,358,84.41,0,0
2018,1,4,10,30,81,45,-16.9,0.68,2,87.23,-15.3,975,91,49,787,219,4,100,0.1,358,77.51,3.3401,4.3663
2018,1,4,11,30,123,107,-16.8,0.68,2,86.98,-15.1,975,155,60,870,323,4,0,0.2,355,72.4,5.991,7.7621
2018,1,4,12,30,126,347,-16.5,0.68,2,86.52,-14.8,975,247,65,894,377,4,0,0.2,351,69.56,9.8358,12.6945
2018,1,4,13,30,141,241,-16.4,0.68,2.1,86.82,-14.7,974,226,66,894,382,4,0,0.2,348,69.29,9.0239,11.6428
2018,1,4,14,30,124,213,-16.4,0.68,2,87.17,-14.7,974,191,62,862,334,4,0,0.2,347,71.64,7.4431,9.6327
2018,1,4,15,30,88,153,-16.4,0.68,2,87.33,-14.8,974,124,53,778,237,4,100,0.2,347,76.35,4.5971,5.9967
2018,1,4,16,30,42,62,-16.6,0.68,1.9,88.47,-15.1,974,50,36,583,108,4,100,0.2,346,82.94,0,0
2018,1,4,17,30,1,23,-16.8,0.68,1.8,88.04,-15.3,974,1,4,34,3,4,14,0.2,345,91.19,0,0
2018,1,4,18,30,0,0,-17,0.68,1.8,87.43,-15.4,974,0,0,0,0,4,0,0.2,344,100.36,0,0
2018,1,4,19,30,0,0,-17.2,0.68,1.7,89.64,-15.9,974,0,0,0,0,4,0,0.2,344,110.22,0,0
2018,1,4,20,30,0,0,-17.5,0.68,1.8,88.21,-16,975,0,0,0,0,4,0,0.2,344,120.46,0,0
2018,1,4,21,30,0,0,-17.4,0.68,2,86.62,-15.7,975,0,0,0,0,4,0,0.2,346,130.74,0,0
2018,1,4,22,30,0,0,-16.9,0.68,2.1,90,-15.6,975,0,0,0,0,4,0,0.2,347,140.62,0,0
2018,1,4,23,30,0,0,-17,0.68,2.2,90.58,-15.8,975,0,0,0,0,4,0,0.2,349,149.28,0,0
2018,1,5,0,30,0,0,-17.2,0.68,2.3,90.38,-16,975,0,0,0,0,4,0,0.2,352,155.06,0,0
2018,1,5,1,30,0,0,-17.3,0.68,2.3,90.25,-16.1,975,0,0,0,0,4,0,0.2,355,155.66,0,0
2018,1,5,2,30,0,0,-17.5,0.68,2.4,90.81,-16.4,976,0,0,0,0,4,0,0.1,358,150.74,0,0
2018,1,5,3,30,0,0,-17.9,0.68,2.4,91.21,-16.8,976,0,0,0,0,4,0,0.1,359,142.49,0,0
2018,1,5,4,30,0,0,-18.2,0.68,2.3,90.96,-17.1,976,0,0,0,0,4,0,0.1,359,132.76,0,0
2018,1,5,5,30,0,0,-18.5,0.68,2.3,90.9,-17.4,976,0,0,0,0,4,0,0.1,359,122.51,0,0
2018,1,5,6,30,0,0,-18.8,0.68,2.3,90.48,-17.6,977,0,0,0,0,4,0,0.1,359,112.23,0,0
2018,1,5,7,30,0,0,-19,0.68,2.2,90.05,-17.8,978,0,0,0,0,4,0,0.1,360,102.26,0,0
2018,1,5,8,30,0,0,-19.2,0.68,2.1,89.35,-17.9,978,0,0,0,0,4,0,0.1,180,92.91,0,0
2018,1,5,9,30,35,137,-19.2,0.68,2.1,88.04,-17.7,978,48,31,554,85,4,100,0.1,1,84.38,0,0
2018,1,5,10,30,72,328,-19,0.68,2.1,87.18,-17.4,979,143,48,782,218,4,100,0.1,1,77.46,5.2507,6.8634
2018,1,5,11,30,91,461,-18.8,0.68,2.2,86.79,-17.1,979,231,60,877,326,4,0,0.1,179,72.32,8.9362,11.5766
2018,1,5,12,30,105,490,-18.5,0.68,2.2,85.86,-16.7,979,277,66,912,386,4,0,0.1,356,69.46,11.0415,14.2489
2018,1,5,13,30,112,464,-18.3,0.68,2.2,86.12,-16.5,979,277,67,910,391,4,0,0.1,353,69.17,11.0735,14.2852
2018,1,5,14,30,101,416,-18.2,0.68,2.1,85.89,-16.4,979,233,64,877,342,4,0,0.1,350,71.51,9.0925,11.7651
2018,1,5,15,30,73,397,-18.2,0.68,2,85.49,-16.3,979,168,54,788,242,4,100,0.2,347,76.2,6.2372,8.1339
2018,1,5,16,30,44,201,-18.1,0.68,1.9,86.13,-16.3,980,69,37,578,110,4,100,0.2,343,82.79,0,0
2018,1,5,17,30,1,22,-18,0.68,1.9,86.42,-16.3,980,1,4,33,3,4,14,0.2,338,91.04,0,0
2018,1,5,18,30,0,0,-18,0.68,1.9,86.74,-16.3,980,0,0,0,0,4,0,0.2,335,100.21,0,0
2018,1,5,19,30,0,0,-18.1,0.68,2.1,87.72,-16.5,980,0,0,0,0,4,0,0.2,331,110.07,0,0
2018,1,5,20,30,0,0,-18.1,0.68,2.1,87.18,-16.5,980,0,0,0,0,4,0,0.2,331,120.31,0,0
2018,1,5,21,30,0,0,-18,0.68,2.1,88.77,-16.6,980,0,0,0,0,4,0,0.2,333,130.59,0,0
2018,1,5,22,30,0,0,-18.2,0.68,2.1,89.64,-16.9,980,0,0,0,0,4,0,0.2,337,140.47,0,0
2018,1,5,23,30,0,0,-18.4,0.68,2,89.02,-17,981,0,0,0,0,4,0,0.2,342,149.13,0,0
2018,1,6,0,30,0,0,-18.4,0.68,1.9,88.64,-17,981,0,0,0,0,4,0,0.2,346,154.93,0,0
2018,1,6,1,30,0,0,-18.5,0.68,1.8,87.84,-17,981,0,0,0,0,4,0,0.2,351,155.56,0,0
2018,1,6,2,30,0,0,-18.6,0.68,1.5,87.74,-17.1,981,0,0,0,0,4,0,0.2,354,150.69,0,0
2018,1,6,3,30,0,0,-19,0.68,1.2,88.36,-17.5,981,0,0,0,0,4,0,0.2,353,142.47,0,0
2018,1,6,4,30,0,0,-19.6,0.68,0.9,87.94,-18.1,981,0,0,0,0,4,0,0.2,347,132.76,0,0
2018,1,6,5,30,0,0,-20.4,0.68,0.8,86.42,-18.7,981,0,0,0,0,4,0,0.2,336,122.51,0,0
2018,1,6,6,30,0,0,-20.9,0.68,0.8,84.73,-19,981,0,0,0,0,4,0,0.2,323,112.22,0,0
2018,1,6,7,30,0,0,-21.1,0.68,0.9,84.27,-19.1,981,0,0,0,0,4,0,0.2,302,102.25,0,0
2018,1,6,8,30,0,0,-21.2,0.68,0.9,82.7,-19,981,0,0,0,0,4,0,0.2,271,92.89,0,0
2018,1,6,9,30,32,328,-21.1,0.68,0.9,78.63,-18.3,981,64,29,564,85,8,100,0.2,242,84.33,0,0
2018,1,6,10,30,54,531,-19.7,0.68,1,80.17,-17.1,981,170,46,767,213,8,100,0.3,217,77.4,6.245,8.1622
2018,1,6,11,30,68,634,-18.7,0.68,1.3,82.02,-16.3,980,261,55,859,317,4,0,0.3,198,72.24,10.1055,13.0899
2018,1,6,12,30,76,694,-18.2,0.68,1.7,82.38,-15.9,979,321,60,896,376,4,14,0.3,189,69.35,12.8095,16.5282
2018,1,6,13,30,72,721,-17.9,0.68,2.1,83.27,-15.7,978,330,61,888,379,4,0,0.4,185,69.05,13.2079,17.0363
2018,1,6,14,30,73,678,-17.6,0.68,2.3,83.84,-15.5,976,290,58,856,331,4,25,0.4,185,71.37,11.3337,14.6622
2018,1,6,15,30,62,524,-17.5,0.68,2.3,84.84,-15.5,975,188,49,779,237,7,100,0.4,187,76.05,6.9899,9.1129
2018,1,6,16,30,40,337,-17.5,0.68,2.3,85.27,-15.6,974,83,34,600,111,4,100,0.4,190,82.64,0,0
2018,1,6,17,30,2,27,-17.6,0.68,2.4,85.1,-15.7,973,2,4,41,3,7,14,0.4,191,90.88,0,0
2018,1,6,18,30,0,0,-17.7,0.68,2.5,85.44,-15.8,973,0,0,0,0,7,0,0.4,192,100.05,0,0
2018,1,6,19,30,0,0,-17.9,0.68,2.9,85.99,-16.1,971,0,0,0,0,4,0,0.5,189,109.91,0,0
2018,1,6,20,30,0,0,-18.1,0.68,3.2,84.67,-16.1,969,0,0,0,0,7,0,0.7,189,120.15,0,0
2018,1,6,21,30,0,0,-18,0.68,3.4,83.46,-15.8,968,0,0,0,0,7,0,0.9,191,130.43,0,0
2018,1,6,22,30,0,0,-17.5,0.68,3.6,82.94,-15.3,967,0,0,0,0,7,0,1,194,140.31,0,0
2018,1,6,23,30,0,0,-17,0.68,3.7,83.69,-14.9,965,0,0,0,0,7,0,1,198,148.97,0,0
2018,1,7,0,30,0,0,-16.7,0.68,3.8,84.27,-14.6,964,0,0,0,0,7,0,1.1,201,154.78,0,0
2018,1,7,1,30,0,0,-16.3,0.68,3.9,84.92,-14.3,963,0,0,0,0,7,0,1.1,205,155.46,0,0
2018,1,7,2,30,0,0,-15.9,0.68,3.9,85.45,-14,962,0,0,0,0,7,0,1.1,208,150.63,0,0
2018,1,7,3,30,0,0,-15.7,0.68,3.8,85.75,-13.8,961,0,0,0,0,7,0,1.1,210,142.44,0,0
2018,1,7,4,30,0,0,-15.5,0.68,3.7,85.66,-13.6,960,0,0,0,0,7,0,1.1,213,132.75,0,0
2018,1,7,5,30,0,0,-15.3,0.68,3.5,85.6,-13.4,959,0,0,0,0,7,0,1.2,216,122.5,0,0
2018,1,7,6,30,0,0,-15,0.68,3.3,85.92,-13.1,959,0,0,0,0,4,0,1.3,218,112.21,0,0
2018,1,7,7,30,0,0,-14.5,0.68,3.1,86.87,-12.8,958,0,0,0,0,4,0,1.2,219,102.23,0,0
2018,1,7,8,30,0,0,-14.1,0.68,2.9,86.57,-12.3,958,0,0,0,0,4,0,1.2,219,92.86,0,0
2018,1,7,9,30,35,189,-13.5,0.68,2.8,86.39,-11.7,958,54,33,415,74,4,100,1.1,219,84.29,0,0
2018,1,7,10,30,55,649,-12.7,0.68,2.8,86.71,-10.9,957,197,55,649,197,0,0,1.1,219,77.33,7.2409,9.4626
2018,1,7,11,30,94,460,-11.7,0.68,2.6,86.74,-9.9,957,235,66,756,298,4,18,1.1,220,72.15,9.1077,11.7958
2018,1,7,12,30,72,801,-10.6,0.68,2.4,88,-9,956,356,72,801,356,0,4,1.1,223,69.24,14.2217,18.3481
2018,1,7,13,30,76,746,-9.6,0.68,2.3,89.2,-8.1,956,344,73,799,360,0,4,1.2,224,68.92,13.7858,17.7791
2018,1,7,14,30,68,757,-8.7,0.68,2.1,90.67,-7.4,956,312,69,764,315,0,7,1.2,223,71.22,12.2129,15.7963
2018,1,7,15,30,61,570,-8,0.68,2,92.25,-7,955,200,58,680,224,4,82,1.1,222,75.9,7.447,9.7062
2018,1,7,16,30,40,403,-7.8,0.68,2,94.14,-7,956,93,41,485,104,4,68,1.1,224,82.48,0,0
2018,1,7,17,30,4,37,-7.8,0.68,2.1,94.05,-7,956,4,5,45,5,4,21,1.1,228,90.12,0,0
2018,1,7,18,30,0,0,-7.7,0.68,2.1,94.52,-7,956,0,0,0,0,4,0,1.1,230,99.89,0,0
2018,1,7,19,30,0,0,-7.7,0.68,2.2,94.2,-6.9,956,0,0,0,0,7,0,1.1,240,109.75,0,0
2018,1,7,20,30,0,0,-7.6,0.68,2.2,94.05,-6.8,956,0,0,0,0,7,0,1.1,248,119.99,0,0
2018,1,7,21,30,0,0,-7.4,0.68,2.2,94.03,-6.6,956,0,0,0,0,7,0,1,254,130.27,0,0
2018,1,7,22,30,0,0,-7.2,0.68,2.1,94.09,-6.4,956,0,0,0,0,7,0,0.8,257,140.15,0,0
2018,1,7,23,30,0,0,-7,0.68,2,95.55,-6.4,956,0,0,0,0,4,0,0.7,258,148.81,0,0
2018,1,8,0,30,0,0,-7.2,0.68,1.8,97.28,-6.8,956,0,0,0,0,4,0,0.6,255,154.63,0,0
2018,1,8,1,30,0,0,-7.8,0.68,1.7,97,-7.4,956,0,0,0,0,4,0,0.5,248,155.35,0,0
2018,1,8,2,30,0,0,-8.5,0.68,1.8,94.71,-7.8,956,0,0,0,0,4,0,0.6,239,150.57,0,0
2018,1,8,3,30,0,0,-8.6,0.68,2,93.63,-7.8,956,0,0,0,0,4,0,0.6,234,142.41,0,0
2018,1,8,4,30,0,0,-8.5,0.68,2.2,93.92,-7.7,956,0,0,0,0,4,0,0.6,237,132.73,0,0
2018,1,8,5,30,0,0,-8.6,0.68,2.2,94.99,-7.9,956,0,0,0,0,4,0,0.6,242,122.49,0,0
2018,1,8,6,30,0,0,-8.9,0.68,2.2,95.17,-8.3,956,0,0,0,0,4,0,0.5,246,112.19,0,0
2018,1,8,7,30,0,0,-9.4,0.68,2.2,94.27,-8.6,957,0,0,0,0,4,0,0.5,251,102.2,0,0
2018,1,8,8,30,0,0,-9.6,0.68,2.2,93.09,-8.7,957,0,0,0,0,4,0,0.4,256,92.82,0,0
2018,1,8,9,30,34,260,-9.4,0.68,2.2,90.44,-8.1,958,60,30,539,84,4,96,0.4,259,84.24,0,0
2018,1,8,10,30,50,683,-8.5,0.68,2.3,89.59,-7.1,959,201,46,763,214,0,25,0.4,265,77.26,7.3921,9.6589
2018,1,8,11,30,95,368,-7.3,0.68,2.5,90.19,-6,959,208,55,857,319,4,0,0.4,272,72.05,8.07,10.4502
2018,1,8,12,30,130,46,-6.4,0.68,2.7,91.69,-5.3,959,146,59,896,378,4,4,0.4,278,69.12,5.8394,7.5327
2018,1,8,13,30,118,420,-6,0.68,2.8,92.68,-5,960,270,59,900,385,4,0,0.4,284,68.77,10.8361,13.9726
2018,1,8,14,30,56,843,-6,0.68,2.8,92.34,-5,961,329,57,869,339,0,7,0.4,288,71.07,12.8988,16.68
2018,1,8,15,30,49,794,-6.3,0.68,2.6,93.27,-5.4,962,245,49,794,245,0,0,0.4,290,75.73,9.1381,11.9065
2018,1,8,16,30,34,627,-6.8,0.68,2.3,95.36,-6.2,963,118,34,627,118,0,0,0.4,292,82.32,0,0
2018,1,8,17,30,6,87,-7.8,0.68,2,96.12,-7.3,963,6,6,87,6,0,0,0.5,294,89.97,0,0
2018,1,8,18,30,0,0,-9.2,0.68,1.9,91.3,-8,963,0,0,0,0,7,0,0.5,294,99.72,0,0
2018,1,8,19,30,0,0,-10.5,0.68,1.6,94.59,-9.8,964,0,0,0,0,0,0,0.5,295,109.59,0,0
2018,1,8,20,30,0,0,-11.7,0.68,1.5,93.33,-10.8,964,0,0,0,0,0,0,0.5,295,119.83,0,0
2018,1,8,21,30,0,0,-12.6,0.68,1.4,92.02,-11.6,965,0,0,0,0,4,0,0.6,297,130.11,0,0
2018,1,8,22,30,0,0,-13.3,0.68,1.4,91.51,-12.2,966,0,0,0,0,4,0,0.6,301,139.98,0,0
2018,1,8,23,30,0,0,-13.9,0.68,1.3,91.76,-12.8,967,0,0,0,0,4,0,0.6,308,148.64,0,0
2018,1,9,0,30,0,0,-14.6,0.68,1.2,89.65,-13.3,967,0,0,0,0,4,0,0.6,316,154.47,0,0
2018,1,9,1,30,0,0,-14.9,0.68,1.3,87.34,-13.2,968,0,0,0,0,4,0,0.7,325,155.23,0,0
2018,1,9,2,30,0,0,-14.6,0.68,1.3,82.57,-12.2,969,0,0,0,0,4,0,0.7,337,150.49,0,0
2018,1,9,3,30,0,0,-13.5,0.68,1.1,82,-11,969,0,0,0,0,4,0,0.7,176,142.36,0,0
2018,1,9,4,30,0,0,-12.7,0.68,0.8,84.97,-10.7,969,0,0,0,0,4,0,0.7,42,132.7,0,0
2018,1,9,5,30,0,0,-12.6,0.68,0.9,90.01,-11.3,969,0,0,0,0,4,0,0.7,100,122.46,0,0
2018,1,9,6,30,0,0,-13.2,0.68,1.3,99.53,-13.1,969,0,0,0,0,4,0,0.7,136,112.17,0,0
2018,1,9,7,30,0,0,-15.2,0.68,1.5,100,-15.2,969,0,0,0,0,4,0,0.8,148,102.17,0,0
2018,1,9,8,30,0,0,-16.7,0.68,1.5,87.42,-15.1,969,0,0,0,0,4,0,0.8,154,92.77,0,0
2018,1,9,9,30,36,212,-15,0.68,1.7,79,-12.1,969,57,28,521,81,4,100,0.8,157,84.18,0,0
2018,1,9,10,30,62,458,-11.4,0.68,1.7,84.12,-9.2,969,164,45,728,207,4,100,0.9,157,77.18,6.0353,7.8849
2018,1,9,11,30,82,545,-9.5,0.68,1.6,85.29,-7.5,969,251,54,819,308,7,0,0.9,156,71.94,9.7499,12.6235
2018,1,9,12,30,97,570,-7.7,0.68,1.6,86.59,-5.8,968,301,60,852,365,7,4,1,157,68.99,12.0543,15.5472
2018,1,9,13,30,134,345,-5.8,0.68,1.8,89.17,-4.3,968,260,61,848,370,4,0,1.1,160,68.63,10.449,13.4713
2018,1,9,14,30,120,55,-4.5,0.68,2.1,90.95,-3.2,967,138,59,806,323,4,0,1.3,164,70.9,5.4201,7.0074
2018,1,9,15,30,86,3,-3.6,0.68,2.3,94.72,-2.9,966,87,53,717,232,4,86,1.3,163,75.57,3.2502,4.2336
2018,1,9,16,30,37,0,-3.5,0.68,2.4,97.83,-3.2,965,37,37,533,110,4,100,1.3,160,82.15,0,0
2018,1,9,17,30,2,5,-4.1,0.68,2.7,98.02,-3.8,964,2,6,65,6,4,29,1.2,159,89.84,0,0
