Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,844924,-,-,-,46.45,-90.18,-5,454,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Precipitable Water,Wind Direction,Solar Zenith Angle,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm)
2019,1,2,9,30,34,155,-14.5,0.87,2.4000000000000004,87.14,-12.8,964,49,31,491,78,4,100,0.5,188,84.47,0.0000,0.0000
2019,1,2,10,30,80,204,-13.4,0.87,2.6,86.77,-11.600000000000001,963,124,48,725,204,4,100,0.5,192,77.61,4.5479,5.9463
2019,1,2,11,30,92,454,-12.3,0.87,2.7,86.88,-10.5,962,228,58,834,308,4,4,0.5,200,72.54,8.7992,11.4029
2019,1,2,12,30,79,635,-11.5,0.87,2.7,87.36,-9.8,960,299,61,880,366,4,32,0.4,206,69.75,11.8837,15.3411
2019,1,2,13,30,70,708,-11.100000000000001,0.87,2.6,87.98,-9.5,959,317,61,876,367,4,4,0.5,211,69.54,12.6259,16.2950
2019,1,2,14,30,58,784,-10.9,0.87,2.5,88.60000000000001,-9.4,958,301,57,844,319,4,43,0.5,217,71.93,11.6933,15.1396
2019,1,2,15,30,63,491,-10.8,0.87,2.4000000000000004,89.91,-9.5,958,176,50,744,222,4,100,0.6000000000000001,222,76.65,6.5068,8.4925
2019,1,2,16,30,39,281,-10.9,0.87,2.3000000000000003,90.99,-9.700000000000001,958,72,35,520,96,4,100,0.6000000000000001,226,83.26,0.0000,0.0000
2019,1,2,17,30,3,24,-10.9,0.87,2.3000000000000003,90.67,-9.700000000000001,958,2,3,24,2,4,14,0.6000000000000001,231,91.52,0.0000,0.0000
2019,1,2,18,30,0,0,-10.8,0.87,2.3000000000000003,91.75,-9.700000000000001,959,0,0,0,0,4,0,0.6000000000000001,234,100.69,0.0000,0.0000
2019,1,2,19,30,0,0,-10.9,0.87,2.2,93.28,-10,959,0,0,0,0,4,0,0.5,240,110.55,0.0000,0.0000
2019,1,2,20,30,0,0,-11.100000000000001,0.87,2.1,93.18,-10.200000000000001,959,0,0,0,0,4,0,0.5,241,120.79,0.0000,0.0000
2019,1,2,21,30,0,0,-11.200000000000001,0.87,2.1,92.79,-10.3,958,0,0,0,0,4,0,0.5,242,131.08,0.0000,0.0000
2019,1,2,22,30,0,0,-11.3,0.87,2.1,92.88,-10.4,958,0,0,0,0,4,0,0.5,243,140.96,0.0000,0.0000
2019,1,2,23,30,0,0,-11.3,0.87,2,92.79,-10.4,958,0,0,0,0,4,0,0.6000000000000001,245,149.6,0.0000,0.0000
2019,1,3,0,30,0,0,-11.200000000000001,0.87,1.9000000000000001,92.77,-10.3,958,0,0,0,0,4,0,0.6000000000000001,247,155.35,0.0000,0.0000
2019,1,3,1,30,0,0,-11.100000000000001,0.87,1.9000000000000001,93,-10.200000000000001,959,0,0,0,0,4,0,0.7000000000000001,246,155.85,0.0000,0.0000
2019,1,3,2,30,0,0,-11,0.87,1.9000000000000001,92.39,-10,959,0,0,0,0,4,0,0.8,240,150.82,0.0000,0.0000
2019,1,3,3,30,0,0,-10.8,0.87,2,92.4,-9.8,959,0,0,0,0,7,0,0.9,234,142.51,0.0000,0.0000
2019,1,3,4,30,0,0,-10.5,0.87,2,92.39,-9.5,958,0,0,0,0,4,0,0.9,225,132.75,0.0000,0.0000
2019,1,3,5,30,0,0,-10.3,0.87,2,93.03,-9.4,958,0,0,0,0,4,0,0.9,216,122.49000000000001,0.0000,0.0000
2019,1,3,6,30,0,0,-10.200000000000001,0.87,2.1,92.25,-9.200000000000001,957,0,0,0,0,4,0,1,210,112.22,0.0000,0.0000
2019,1,3,7,30,0,0,-9.8,0.87,2.3000000000000003,90.75,-8.6,957,0,0,0,0,7,0,1.1,207,102.26,0.0000,0.0000
2019,1,3,8,30,0,0,-9,0.87,2.6,88.39,-7.4,956,0,0,0,0,7,0,1.3,209,92.94,0.0000,0.0000
2019,1,3,9,30,21,61,-7.4,0.87,2.7,90.15,-6,955,27,28,490,75,4,86,1.4000000000000001,213,84.45,0.0000,0.0000
2019,1,3,10,30,71,103,-6,0.87,2.6,91.09,-4.800000000000001,955,93,46,698,196,6,100,1.5,212,77.58,3.4117,4.4605
2019,1,3,11,30,76,7,-4.800000000000001,0.87,2.5,92.17,-3.7,954,78,56,787,293,7,11,1.6,210,72.49,3.0119,3.9028
2019,1,3,12,30,118,42,-3.6,0.87,2.5,93.31,-2.7,953,133,61,824,347,7,0,1.6,212,69.67,5.2904,6.8288
2019,1,3,13,30,141,81,-2.6,0.87,2.6,94.06,-1.8,953,169,62,830,353,4,0,1.5,213,69.44,6.7379,8.6949
2019,1,3,14,30,101,306,-1.8,0.87,2.6,95.74000000000001,-1.2000000000000002,952,197,56,806,308,4,0,1.4000000000000001,214,71.81,7.6630,9.9197
2019,1,3,15,30,46,724,-1.2000000000000002,0.87,2.6,98.21000000000001,-1,952,215,45,736,217,0,11,1.3,219,76.52,7.9581,10.3842
2019,1,3,16,30,38,336,-1.3,0.87,2.5,99.62,-1.2000000000000002,952,78,31,551,97,4,86,1.2000000000000002,227,83.13,0.0000,0.0000
2019,1,3,17,30,3,33,-1.7000000000000002,0.87,2.4000000000000004,99.39,-1.6,952,2,3,33,2,0,14,1.2000000000000002,235,91.38,0.0000,0.0000
2019,1,3,18,30,0,0,-1.9000000000000001,0.87,2.4000000000000004,98.49000000000001,-1.7000000000000002,952,0,0,0,0,7,0,1.2000000000000002,238,100.55,0.0000,0.0000
2019,1,3,19,30,0,0,-2.2,0.87,2.2,99.60000000000001,-2.1,953,0,0,0,0,7,0,1.2000000000000002,242,110.41,0.0000,0.0000
2019,1,3,20,30,0,0,-2.5,0.87,2.1,98.89,-2.3000000000000003,953,0,0,0,0,7,0,1.3,238,120.65,0.0000,0.0000
2019,1,3,21,30,0,0,-2.6,0.87,2.2,99.08,-2.5,953,0,0,0,0,7,0,1.3,233,130.93,0.0000,0.0000
2019,1,3,22,30,0,0,-2.7,0.87,2.2,98.31,-2.5,953,0,0,0,0,6,0,1.3,232,140.81,0.0000,0.0000
2019,1,3,23,30,0,0,-2.7,0.87,2.2,98.76,-2.5,953,0,0,0,0,7,0,1.4000000000000001,231,149.46,0.0000,0.0000
2019,1,4,0,30,0,0,-2.7,0.87,2.1,99.12,-2.6,952,0,0,0,0,7,0,1.4000000000000001,232,155.23,0.0000,0.0000
2019,1,4,1,30,0,0,-2.9000000000000004,0.87,2,99.19,-2.8000000000000003,953,0,0,0,0,7,0,1.4000000000000001,236,155.77,0.0000,0.0000
2019,1,4,2,30,0,0,-3.1,0.87,2,98.97,-3,954,0,0,0,0,7,0,1.4000000000000001,235,150.79,0.0000,0.0000
2019,1,4,3,30,0,0,-3.3000000000000003,0.87,2,98.99000000000001,-3.2,954,0,0,0,0,7,0,1.3,234,142.5,0.0000,0.0000
2019,1,4,4,30,0,0,-3.7,0.87,1.9000000000000001,98.65,-3.5,953,0,0,0,0,7,0,1.2000000000000002,238,132.76,0.0000,0.0000
2019,1,4,5,30,0,0,-3.9000000000000004,0.87,1.9000000000000001,97.84,-3.6,953,0,0,0,0,7,0,1.2000000000000002,244,122.51,0.0000,0.0000
2019,1,4,6,30,0,0,-3.9000000000000004,0.87,1.8,98.36,-3.7,954,0,0,0,0,7,0,1.1,248,112.23,0.0000,0.0000
2019,1,4,7,30,0,0,-4.1000000000000005,0.87,1.7000000000000002,98.53,-3.9000000000000004,954,0,0,0,0,7,0,1.1,251,102.27,0.0000,0.0000
2019,1,4,8,30,0,0,-4.3,0.87,1.6,96.64,-3.8000000000000003,954,0,0,0,0,7,0,1.1,253,92.94,0.0000,0.0000
2019,1,4,9,30,34,175,-4,0.87,1.6,94.47,-3.2,954,51,27,500,76,7,100,1.1,254,84.43,0.0000,0.0000
2019,1,4,10,30,73,314,-3,0.87,1.6,92.08,-1.9000000000000001,954,141,45,720,200,7,100,1.1,256,77.53,5.1745,6.7646
2019,1,4,11,30,95,429,-1.4000000000000001,0.87,1.5,95.13,-0.7000000000000001,955,225,53,814,299,7,0,1.1,257,72.42,8.6947,11.2654
2019,1,4,12,30,66,745,-0.4,0.87,1.4000000000000001,98.05,-0.1,954,326,58,851,355,8,0,1.1,251,69.58,12.9791,16.7517
2019,1,4,13,30,60,850,-0.1,0.87,1.3,98.4,0.1,954,360,60,850,360,0,0,1.2000000000000002,244,69.33,14.3687,18.5396
2019,1,4,14,30,58,781,0,0.87,1.3,98.33,0.2,954,303,56,817,313,0,0,1.2000000000000002,239,71.68,11.8026,15.2756
2019,1,4,15,30,48,684,0,0.87,1.3,100,0,954,209,47,740,221,0,43,1.2000000000000002,236,76.39,7.7454,10.1042
2019,1,4,16,30,35,449,-0.8,0.87,1.3,100,-0.8,954,90,31,556,99,0,54,1.3,231,82.98,0.0000,0.0000
2019,1,4,17,30,3,36,-2,0.87,1.4000000000000001,100,-2,954,2,3,36,2,7,14,1.3,226,91.23,0.0000,0.0000
2019,1,4,18,30,0,0,-2.4000000000000004,0.87,1.4000000000000001,99.64,-2.4000000000000004,954,0,0,0,0,0,0,1.3,224,100.4,0.0000,0.0000
2019,1,4,19,30,0,0,-2.6,0.87,1.5,98.3,-2.4000000000000004,954,0,0,0,0,0,0,1.4000000000000001,223,110.26,0.0000,0.0000
2019,1,4,20,30,0,0,-2.4000000000000004,0.87,1.5,99.22,-2.3000000000000003,954,0,0,0,0,0,0,1.4000000000000001,222,120.5,0.0000,0.0000
2019,1,4,21,30,0,0,-2.7,0.87,1.5,100,-2.7,954,0,0,0,0,0,0,1.4000000000000001,221,130.78,0.0000,0.0000
2019,1,4,22,30,0,0,-3.2,0.87,1.5,100,-3.2,954,0,0,0,0,7,0,1.3,221,140.66,0.0000,0.0000
2019,1,4,23,30,0,0,-3.6,0.87,1.5,99.2,-3.5,953,0,0,0,0,0,0,1.3,221,149.32,0.0000,0.0000
2019,1,5,0,30,0,0,-3.9000000000000004,0.87,1.5,99.49000000000001,-3.8000000000000003,953,0,0,0,0,0,0,1.2000000000000002,223,155.1,0.0000,0.0000
2019,1,5,1,30,0,0,-4.1000000000000005,0.87,1.6,98.91,-4,953,0,0,0,0,0,0,1.2000000000000002,225,155.68,0.0000,0.0000
2019,1,5,2,30,0,0,-4.4,0.87,1.7000000000000002,97.86,-4.1000000000000005,953,0,0,0,0,0,0,1.1,227,150.75,0.0000,0.0000
2019,1,5,3,30,0,0,-4.4,0.87,1.8,97.18,-4,953,0,0,0,0,0,0,1.1,226,142.49,0.0000,0.0000
2019,1,5,4,30,0,0,-4.3,0.87,1.9000000000000001,97.29,-3.9000000000000004,953,0,0,0,0,4,0,1,225,132.77,0.0000,0.0000
2019,1,5,5,30,0,0,-4.2,0.87,1.9000000000000001,97.12,-3.8000000000000003,953,0,0,0,0,8,0,1,228,122.51,0.0000,0.0000
2019,1,5,6,30,0,0,-4.1000000000000005,0.87,1.9000000000000001,97.01,-3.7,953,0,0,0,0,4,0,0.9,234,112.23,0.0000,0.0000
2019,1,5,7,30,0,0,-4.1000000000000005,0.87,1.9000000000000001,97.3,-3.7,953,0,0,0,0,0,0,0.8,240,102.26,0.0000,0.0000
2019,1,5,8,30,0,0,-4.1000000000000005,0.87,2,95.98,-3.6,954,0,0,0,0,0,0,0.8,247,92.92,0.0000,0.0000
2019,1,5,9,30,31,292,-3.7,0.87,2,94.68,-3,955,59,30,507,79,0,43,0.7000000000000001,256,84.4,0.0000,0.0000
2019,1,5,10,30,84,103,-2.9000000000000004,0.87,2.1,94.60000000000001,-2.1,955,106,49,726,206,4,100,0.7000000000000001,264,77.48,3.8915,5.0869
2019,1,5,11,30,118,200,-2,0.87,2.2,95.43,-1.4000000000000001,956,179,60,814,307,4,0,0.8,273,72.35000000000001,6.9224,8.9681
2019,1,5,12,30,118,41,-1.3,0.87,2.2,96.28,-0.8,956,132,66,849,364,4,0,0.8,283,69.48,5.2606,6.7889
2019,1,5,13,30,103,101,-0.8,0.87,2.2,96.84,-0.4,957,139,67,850,369,4,0,0.8,290,69.21000000000001,5.5545,7.1659
2019,1,5,14,30,102,89,-0.6000000000000001,0.87,2.1,98.13,-0.30000000000000004,958,130,62,820,322,4,14,0.8,297,71.55,5.0709,6.5618
2019,1,5,15,30,89,84,-0.5,0.87,2,99.07000000000001,-0.4,960,109,52,743,229,4,100,0.8,301,76.24,4.0452,5.2757
2019,1,5,16,30,41,25,-1,0.87,2,100,-1,961,44,35,561,105,4,100,0.8,305,82.84,0.0000,0.0000
2019,1,5,17,30,1,11,-1.7000000000000002,0.87,1.9000000000000001,100,-1.7000000000000002,962,1,4,36,3,4,14,0.7000000000000001,309,91.08,0.0000,0.0000
2019,1,5,18,30,0,0,-2.3000000000000003,0.87,1.9000000000000001,98.52,-2.1,963,0,0,0,0,4,0,0.7000000000000001,312,100.24000000000001,0.0000,0.0000
2019,1,5,19,30,0,0,-2.5,0.87,1.9000000000000001,99.08,-2.4000000000000004,965,0,0,0,0,4,0,0.7000000000000001,322,110.11,0.0000,0.0000
2019,1,5,20,30,0,0,-2.8000000000000003,0.87,1.8,100,-2.8000000000000003,966,0,0,0,0,4,0,0.6000000000000001,328,120.34,0.0000,0.0000
2019,1,5,21,30,0,0,-3.7,0.87,1.7000000000000002,100,-3.7,967,0,0,0,0,4,0,0.6000000000000001,332,130.63,0.0000,0.0000
2019,1,5,22,30,0,0,-4.6000000000000005,0.87,1.7000000000000002,100,-4.6000000000000005,967,0,0,0,0,4,0,0.5,337,140.51,0.0000,0.0000
2019,1,5,23,30,0,0,-5.4,0.87,1.6,99.79,-5.4,968,0,0,0,0,4,0,0.5,342,149.16,0.0000,0.0000
2019,1,6,0,30,0,0,-6.1000000000000005,0.87,1.6,98.91,-6,969,0,0,0,0,4,0,0.4,347,154.96,0.0000,0.0000
2019,1,6,1,30,0,0,-6.7,0.87,1.5,97.49000000000001,-6.4,970,0,0,0,0,4,0,0.4,352,155.59,0.0000,0.0000
2019,1,6,2,30,0,0,-7.2,0.87,1.4000000000000001,98.24000000000001,-7,971,0,0,0,0,4,0,0.4,178,150.70000000000002,0.0000,0.0000
2019,1,6,3,30,0,0,-7.9,0.87,1.3,97.68,-7.6000000000000005,971,0,0,0,0,4,0,0.4,8,142.47,0.0000,0.0000
2019,1,6,4,30,0,0,-8.6,0.87,1.3,96.7,-8.200000000000001,972,0,0,0,0,4,0,0.30000000000000004,22,132.76,0.0000,0.0000
2019,1,6,5,30,0,0,-9.200000000000001,0.87,1.3,95.79,-8.700000000000001,972,0,0,0,0,4,0,0.30000000000000004,38,122.51,0.0000,0.0000
2019,1,6,6,30,0,0,-9.700000000000001,0.87,1.3,95.58,-9.1,972,0,0,0,0,4,0,0.30000000000000004,54,112.23,0.0000,0.0000
2019,1,6,7,30,0,0,-10.200000000000001,0.87,1.3,94.63,-9.5,972,0,0,0,0,7,0,0.30000000000000004,68,102.25,0.0000,0.0000
2019,1,6,8,30,0,0,-10.700000000000001,0.87,1.3,89.39,-9.3,973,0,0,0,0,7,0,0.30000000000000004,82,92.9,0.0000,0.0000
2019,1,6,9,30,33,21,-10.100000000000001,0.87,1.5,83.35000000000001,-7.800000000000001,973,35,29,568,85,4,100,0.30000000000000004,94,84.35000000000001,0.0000,0.0000
2019,1,6,10,30,71,4,-7.9,0.87,1.6,86.61,-6,973,72,46,771,214,7,100,0.4,103,77.42,2.6445,3.4565
2019,1,6,11,30,89,0,-6.5,0.87,1.7000000000000002,90.27,-5.2,973,89,57,860,319,6,0,0.4,109,72.26,3.4452,4.4628
2019,1,6,12,30,62,2,-6.1000000000000005,0.87,1.7000000000000002,91.31,-4.9,972,63,62,897,378,6,0,0.4,113,69.38,2.5133,3.2430
2019,1,6,13,30,142,53,-6,0.87,1.8,91.59,-4.800000000000001,971,161,62,898,383,6,0,0.4,118,69.08,6.4419,8.3095
2019,1,6,14,30,126,57,-5.7,0.87,1.9000000000000001,91.78,-4.6000000000000005,971,144,59,860,333,6,0,0.5,121,71.4,5.6260,7.2785
2019,1,6,15,30,87,14,-5.6000000000000005,0.87,2.1,92.88,-4.6000000000000005,970,90,50,778,237,6,100,0.6000000000000001,122,76.09,3.3449,4.3612
2019,1,6,16,30,41,4,-5.6000000000000005,0.87,2.2,93.63,-4.7,970,42,36,584,110,6,100,0.6000000000000001,124,82.68,0.0000,0.0000
2019,1,6,17,30,1,9,-5.7,0.87,2.4000000000000004,93.73,-4.800000000000001,969,1,4,37,3,6,14,0.7000000000000001,126,90.92,0.0000,0.0000
2019,1,6,18,30,0,0,-5.7,0.87,2.5,93.31,-4.800000000000001,968,0,0,0,0,6,0,0.8,127,100.09,0.0000,0.0000
2019,1,6,19,30,0,0,-5.800000000000001,0.87,2.9000000000000004,93.44,-4.9,967,0,0,0,0,6,0,1,131,109.95,0.0000,0.0000
2019,1,6,20,30,0,0,-5.9,0.87,3.1,93.2,-5,966,0,0,0,0,6,0,1.2000000000000002,134,120.19,0.0000,0.0000
2019,1,6,21,30,0,0,-6,0.87,3.3000000000000003,92.34,-4.9,965,0,0,0,0,6,0,1.4000000000000001,134,130.47,0.0000,0.0000
2019,1,6,22,30,0,0,-5.6000000000000005,0.87,3.4000000000000004,92,-4.5,964,0,0,0,0,6,0,1.5,137,140.35,0.0000,0.0000
2019,1,6,23,30,0,0,-5.1000000000000005,0.87,3.7,92.24,-4,962,0,0,0,0,6,0,1.6,139,149.01,0.0000,0.0000
2019,1,7,0,30,0,0,-4.6000000000000005,0.87,3.9000000000000004,92.86,-3.6,960,0,0,0,0,6,0,1.6,141,154.82,0.0000,0.0000
2019,1,7,1,30,0,0,-4.1000000000000005,0.87,4,93.56,-3.2,959,0,0,0,0,6,0,1.7000000000000002,142,155.49,0.0000,0.0000
2019,1,7,2,30,0,0,-3.7,0.87,4.2,93.78,-2.8000000000000003,957,0,0,0,0,6,0,1.8,145,150.65,0.0000,0.0000
2019,1,7,3,30,0,0,-3.2,0.87,4.6000000000000005,93.44,-2.3000000000000003,955,0,0,0,0,6,0,1.8,148,142.45000000000002,0.0000,0.0000
2019,1,7,4,30,0,0,-2.6,0.87,4.800000000000001,94.07000000000001,-1.8,953,0,0,0,0,6,0,1.8,153,132.75,0.0000,0.0000
2019,1,7,5,30,0,0,-2,0.87,4.6000000000000005,94.59,-1.2000000000000002,952,0,0,0,0,6,0,1.8,157,122.5,0.0000,0.0000
2019,1,7,6,30,0,0,-1.3,0.87,4.4,95.5,-0.7000000000000001,951,0,0,0,0,7,0,1.8,161,112.22,0.0000,0.0000
2019,1,7,7,30,0,0,-0.8,0.87,4.1000000000000005,96.84,-0.4,950,0,0,0,0,7,0,1.7000000000000002,164,102.23,0.0000,0.0000
2019,1,7,8,30,0,0,-0.5,0.87,3.7,97.02,-0.1,949,0,0,0,0,7,0,1.6,167,92.87,0.0000,0.0000
2019,1,7,9,30,26,28,-0.1,0.87,3.3000000000000003,98.53,0.1,948,29,37,343,71,7,100,1.6,171,84.32000000000001,0.0000,0.0000
2019,1,7,10,30,76,302,0.1,0.87,2.9000000000000004,99.26,0.2,947,142,67,572,192,4,100,1.5,177,77.36,5.2181,6.8195
2019,1,7,11,30,98,46,0.1,0.87,2.5,99.60000000000001,0.2,946,112,85,677,292,4,0,1.4000000000000001,189,72.18,4.3393,5.6202
2019,1,7,12,30,135,132,0.2,0.87,2,99.85000000000001,0.2,945,182,96,715,349,6,0,1.4000000000000001,207,69.27,7.2685,9.3777
2019,1,7,13,30,129,10,0.1,0.87,1.7000000000000002,100,0.1,945,133,101,705,354,6,0,1.3,226,68.95,5.3284,6.8721
2019,1,7,14,30,77,0,0.1,0.87,1.6,100,0.1,945,77,93,671,309,6,0,1.3,240,71.26,3.0128,3.8970
2019,1,7,15,30,69,134,0.1,0.87,1.7000000000000002,100,0.1,946,102,75,594,219,4,86,1.2000000000000002,249,75.94,3.7965,4.9486
