Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,997291,-,-,-,45.01,-83.1,-5,176,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Solar Zenith Angle,Clearsky DNI,Clearsky DHI,Cloud Type,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm)
2017,1,2,1,30,0,0,-2,0.015,2.4000000000000004,85.99,0,1000,0,0,155.32,0,0,8,0,1.022,25.700000000000003,0.0000,0.0000
2017,1,2,2,30,0,0,-1,0.015,2.8000000000000003,81.76,1,1000,0,0,148,0,0,8,0,0.995,45.900000000000006,0.0000,0.0000
2017,1,2,3,30,0,0,-1,0.015,3.2,83.81,1,1000,0,0,138.45000000000002,0,0,8,0,0.979,63,0.0000,0.0000
2017,1,2,4,30,0,0,-1,0.015,3.7,86.10000000000001,1,1000,0,0,128.06,0,0,4,0,0.9590000000000001,76.80000000000001,0.0000,0.0000
2017,1,2,5,30,0,0,0,0.015,4,88.4,1,1000,0,0,117.47,0,0,1,0,0.9410000000000001,85.80000000000001,0.0000,0.0000
2017,1,2,6,30,0,0,0,0.015,4.2,90.22,1,1000,0,0,107.06,0,0,1,0,0.923,92.4,0.0000,0.0000
2017,1,2,7,30,0,0,0,0.015,4.3,91.87,1,1000,0,0,97.13,0,0,1,0,0.903,98.2,0.0000,0.0000
2017,1,2,8,30,16,153,0,0.015,4.5,87.03,2,1000,21,21,88.01,153,16,0,0,0.884,99.7,0.0000,0.0000
2017,1,2,9,30,50,513,0,0.015,4.800000000000001,89.4,2,1000,138,138,80.06,513,50,0,0,0.863,98.4,0.0000,0.0000
2017,1,2,10,30,63,693,0,0.015,5,83.64,3,1000,257,257,73.74,693,63,4,4,0.839,97.60000000000001,9.7896,12.7108
2017,1,2,11,30,140,289,0,0.015,5.1000000000000005,82.36,3,1000,241,339,69.54,767,71,4,4,0.8180000000000001,96.9,9.5988,12.3883
2017,1,2,12,30,158,189,0,0.015,5.5,80.76,3,1000,230,372,67.87,796,72,4,0,0.799,95.2,9.3106,11.9938
2017,1,2,13,30,152,121,0,0.015,5.9,78.81,3,1000,195,352,68.93,786,70,4,0,0.78,93.5,7.8139,10.0774
2017,1,2,14,30,124,107,0,0.015,6.300000000000001,77.46000000000001,3,990,156,282,72.60000000000001,731,63,4,4,0.781,91.2,6.0166,7.7976
2017,1,2,15,30,78,81,0,0.015,6.6000000000000005,77.65,3,990,94,170,78.48,604,50,4,4,0.8260000000000001,88.30000000000001,3.4284,4.4894
2017,1,2,16,30,24,7,0,0.015,6.5,83.94,2,990,24,44,86.11,294,24,8,4,0.9450000000000001,88.80000000000001,0.0000,0.0000
2017,1,2,17,30,0,0,0,0.015,5.9,85.27,2,990,0,0,95,0,0,8,0,1.131,94.4,0.0000,0.0000
2017,1,2,18,30,0,0,0,0.015,5.7,82.81,3,990,0,0,104.77,0,0,8,1,1.336,104.2,0.0000,0.0000
2017,1,2,19,30,0,0,0,0.015,5.9,86.61,3,990,0,0,115.10000000000001,0,0,6,0,1.524,104.60000000000001,0.0000,0.0000
2017,1,2,20,30,0,0,1,0.015,5.9,95.63,2,990,0,0,125.67,0,0,6,0,1.6600000000000001,107.4,0.0000,0.0000
2017,1,2,21,30,0,0,1,0.015,5.9,97.18,2,990,0,0,136.14000000000001,0,0,6,0,1.74,108.7,0.0000,0.0000
2017,1,2,22,30,0,0,1,0.015,5.7,97.19,2,990,0,0,145.95000000000002,0,0,6,0,1.786,108.7,0.0000,0.0000
2017,1,2,23,30,0,0,1,0.015,5.4,97.34,2,990,0,0,153.93,0,0,8,0,1.8,106.60000000000001,0.0000,0.0000
2017,1,3,0,30,0,0,1,0.015,5.300000000000001,97.88,2,990,0,0,157.74,0,0,8,0,1.7830000000000001,101.80000000000001,0.0000,0.0000
2017,1,3,1,30,0,0,1,0.015,5,98.74000000000001,2,990,0,0,155.27,0,0,8,0,1.745,97.10000000000001,0.0000,0.0000
2017,1,3,2,30,0,0,1,0.015,4.9,99.46000000000001,2,990,0,0,147.99,0,0,8,0,1.686,91.2,0.0000,0.0000
2017,1,3,3,30,0,0,1,0.015,5.1000000000000005,99.79,2,990,0,0,138.46,0,0,8,0,1.619,86.7,0.0000,0.0000
2017,1,3,4,30,0,0,2,0.015,5.300000000000001,100,2,990,0,0,128.07,0,0,8,0,1.573,84.2,0.0000,0.0000
2017,1,3,5,30,0,0,2,0.015,5.300000000000001,100,2,980,0,0,117.49000000000001,0,0,8,0,1.563,84.4,0.0000,0.0000
2017,1,3,6,30,0,0,2,0.015,5.1000000000000005,100,2,980,0,0,107.07000000000001,0,0,8,0,1.579,85.5,0.0000,0.0000
2017,1,3,7,30,0,0,2,0.015,4.9,100,2,980,0,0,97.14,0,0,8,1,1.608,86.7,0.0000,0.0000
2017,1,3,8,30,4,0,2,0.015,4.800000000000001,100,2,980,4,14,88,24,13,8,4,1.6400000000000001,87.7,0.0000,0.0000
2017,1,3,9,30,40,0,2,0.015,4.6000000000000005,100,2,980,40,118,80.03,259,73,8,4,1.682,88.4,0.0000,0.0000
2017,1,3,10,30,75,0,2,0.015,4.3,95.67,3,980,75,223,73.69,402,111,8,4,1.738,88,2.8584,3.7111
2017,1,3,11,30,100,0,2,0.015,3.8000000000000003,96.17,3,980,100,297,69.46000000000001,471,131,8,0,1.799,86.7,3.9861,5.1440
2017,1,3,12,30,57,0,2,0.015,3.3000000000000003,96.61,3,980,57,327,67.77,500,137,6,0,1.834,83.7,2.3096,2.9748
2017,1,3,13,30,34,0,2,0.015,3,97,3,980,34,307,68.81,471,137,6,0,1.825,79,1.3640,1.7589
2017,1,3,14,30,27,0,2,0.015,2.8000000000000003,100,3,980,27,243,72.47,411,119,8,4,1.7770000000000001,72.3,1.0428,1.3512
2017,1,3,15,30,16,0,2,0.015,2.8000000000000003,100,2,980,16,143,78.34,279,87,8,4,1.709,64,0.5840,0.7646
2017,1,3,16,30,3,0,2,0.015,2.8000000000000003,100,2,980,3,33,85.96000000000001,61,28,8,4,1.643,55.5,0.0000,0.0000
2017,1,3,17,30,0,0,2,0.015,2.8000000000000003,100,2,980,0,0,94.86,0,0,8,0,1.601,53.2,0.0000,0.0000
2017,1,3,18,30,0,0,2,0.015,2.4000000000000004,100,2,980,0,0,104.63,0,0,8,1,1.573,51.1,0.0000,0.0000
2017,1,3,19,30,0,0,1,0.015,1.9000000000000001,99.74000000000001,2,970,0,0,114.95,0,0,8,0,1.5270000000000001,41.7,0.0000,0.0000
2017,1,3,20,30,0,0,1,0.015,2.1,100,1,970,0,0,125.52,0,0,6,0,1.44,5.7,0.0000,0.0000
2017,1,3,21,30,0,0,1,0.015,3.4000000000000004,100,1,970,0,0,135.99,0,0,8,0,1.318,323.1,0.0000,0.0000
2017,1,3,22,30,0,0,0,0.015,4.800000000000001,99.97,1,970,0,0,145.8,0,0,8,0,1.183,309.90000000000003,0.0000,0.0000
2017,1,3,23,30,0,0,0,0.015,5.800000000000001,97.86,1,970,0,0,153.79,0,0,8,0,1.075,306.90000000000003,0.0000,0.0000
2017,1,4,0,30,0,0,0,0.015,6.6000000000000005,100,0,970,0,0,157.63,0,0,8,0,1.016,303.40000000000003,0.0000,0.0000
2017,1,4,1,30,0,0,0,0.015,7.6000000000000005,99.5,0,970,0,0,155.22,0,0,6,0,0.9550000000000001,294.1,0.0000,0.0000
2017,1,4,2,30,0,0,0,0.015,8.700000000000001,96.06,0,970,0,0,147.98,0,0,9,0,0.802,291.8,0.0000,0.0000
2017,1,4,3,30,0,0,-1,0.015,9.700000000000001,90.47,0,970,0,0,138.46,0,0,6,0,0.616,293.8,0.0000,0.0000
2017,1,4,4,30,0,0,-2,0.015,10.3,87.29,-1,970,0,0,128.09,0,0,4,0,0.486,291.6,0.0000,0.0000
2017,1,4,5,30,0,0,-4,0.015,10.3,81.99,-2,970,0,0,117.5,0,0,4,0,0.41400000000000003,287,0.0000,0.0000
2017,1,4,6,30,0,0,-5,0.015,10.3,80.43,-3,970,0,0,107.08,0,0,4,0,0.378,281.2,0.0000,0.0000
2017,1,4,7,30,0,0,-6,0.015,10.5,81.83,-3,970,0,0,97.13,0,0,4,0,0.361,277.8,0.0000,0.0000
2017,1,4,8,30,6,0,-7,0.015,10.700000000000001,78.02,-4,970,6,21,87.98,88,18,4,4,0.358,276,0.0000,0.0000
2017,1,4,9,30,42,0,-7,0.015,10.9,75.71000000000001,-4,970,42,138,80,426,64,4,4,0.359,274.40000000000003,1.5262,2.0027
2017,1,4,10,30,78,0,-8,0.015,11.3,78.97,-5,970,78,256,73.64,593,89,4,4,0.356,274.3,2.9744,3.8613
2017,1,4,11,30,135,24,-8,0.015,11.600000000000001,76.41,-5,970,143,337,69.38,666,103,4,0,0.35000000000000003,274.5,5.7047,7.3611
2017,1,4,12,30,96,0,-8,0.015,11.8,74.58,-5,970,96,367,67.67,669,113,4,0,0.34400000000000003,275.6,3.8935,5.0144
2017,1,4,13,30,119,0,-9,0.015,12,73.35000000000001,-5,970,119,344,68.69,619,118,8,0,0.343,277.5,4.7796,6.1625
2017,1,4,14,30,93,0,-9,0.015,12.100000000000001,73.12,-5,970,93,270,72.33,516,113,8,4,0.34600000000000003,279.5,3.5973,4.6603
2017,1,4,15,30,55,0,-8,0.015,12.200000000000001,74.32000000000001,-5,970,55,161,78.2,362,87,4,4,0.35100000000000003,281.2,2.0092,2.6297
2017,1,4,16,30,14,0,-8,0.015,12.100000000000001,75.89,-5,980,14,41,85.81,94,34,4,4,0.356,283.8,0.0000,0.0000
2017,1,4,17,30,0,0,-8,0.015,11.9,77.54,-5,980,0,0,94.71000000000001,0,0,8,0,0.362,287.7,0.0000,0.0000
2017,1,4,18,30,0,0,-8,0.015,11.600000000000001,78.72,-5,980,0,0,104.48,0,0,4,0,0.369,290.90000000000003,0.0000,0.0000
2017,1,4,19,30,0,0,-7,0.015,11.3,79.72,-5,980,0,0,114.8,0,0,4,0,0.372,291.7,0.0000,0.0000
2017,1,4,20,30,0,0,-7,0.015,11.200000000000001,79.84,-5,980,0,0,125.37,0,0,4,0,0.371,290.6,0.0000,0.0000
2017,1,4,21,30,0,0,-8,0.015,11,79.05,-5,980,0,0,135.84,0,0,4,0,0.367,289.7,0.0000,0.0000
2017,1,4,22,30,0,0,-8,0.015,10.5,78.08,-5,980,0,0,145.65,0,0,8,0,0.361,290.8,0.0000,0.0000
2017,1,4,23,30,0,0,-8,0.015,10,77.7,-5,980,0,0,153.64000000000001,0,0,8,0,0.356,292.5,0.0000,0.0000
2017,1,5,0,30,0,0,-8,0.015,9.600000000000001,78.27,-5,980,0,0,157.51,0,0,4,0,0.352,290.7,0.0000,0.0000
2017,1,5,1,30,0,0,-8,0.015,9.3,78.31,-5,980,0,0,155.16,0,0,4,0,0.34700000000000003,287,0.0000,0.0000
2017,1,5,2,30,0,0,-8,0.015,9.1,78.25,-5,980,0,0,147.95000000000002,0,0,4,0,0.343,284,0.0000,0.0000
2017,1,5,3,30,0,0,-8,0.015,9,78.71000000000001,-5,980,0,0,138.46,0,0,4,0,0.339,280.7,0.0000,0.0000
2017,1,5,4,30,0,0,-8,0.015,8.9,78.78,-5,980,0,0,128.09,0,0,4,0,0.33,277.6,0.0000,0.0000
2017,1,5,5,30,0,0,-8,0.015,8.9,77.73,-5,980,0,0,117.5,0,0,4,0,0.318,274.5,0.0000,0.0000
2017,1,5,6,30,0,0,-8,0.015,9,82.04,-6,980,0,0,107.08,0,0,4,0,0.305,270.2,0.0000,0.0000
2017,1,5,7,30,0,0,-8,0.015,9,80.35000000000001,-6,980,0,0,97.12,0,0,4,0,0.291,265.8,0.0000,0.0000
2017,1,5,8,30,13,0,-9,0.015,9,84.93,-7,980,13,23,87.96000000000001,120,19,4,4,0.277,262.2,0.0000,0.0000
2017,1,5,9,30,69,106,-9,0.015,8.9,82.37,-7,980,88,149,79.96000000000001,544,54,4,4,0.264,260.7,3.1976,4.1958
2017,1,5,10,30,117,156,-9,0.015,8.8,80.21000000000001,-7,980,162,274,73.57000000000001,723,69,4,4,0.256,261.5,6.1823,8.0248
2017,1,5,11,30,151,172,-10,0.015,8.6,78.96000000000001,-7,980,212,360,69.29,802,76,8,4,0.251,262.7,8.4649,10.9216
2017,1,5,12,30,163,98,-10,0.015,8.4,77.44,-7,980,200,394,67.56,827,79,4,0,0.249,264.40000000000003,8.1196,10.4562
2017,1,5,13,30,135,352,-10,0.015,8.200000000000001,77.11,-7,980,264,377,68.56,834,72,4,0,0.249,265.5,10.6170,13.6867
2017,1,5,14,30,115,318,-10,0.015,8.1,77.15,-7,980,213,304,72.19,773,67,8,4,0.251,265.5,8.2515,10.6875
2017,1,5,15,30,77,261,-10,0.015,8.1,77.07000000000001,-7,980,131,188,78.05,641,55,4,4,0.253,265,4.7899,6.2677
2017,1,5,16,30,28,123,-10,0.015,8.1,77.13,-7,980,38,54,85.66,330,29,4,4,0.254,265.1,0.0000,0.0000
2017,1,5,17,30,0,0,-10,0.015,8,77.58,-7,980,0,0,94.55,0,0,4,0,0.256,265.40000000000003,0.0000,0.0000
2017,1,5,18,30,0,0,-10,0.015,8,84.42,-8,980,0,0,104.33,0,0,1,1,0.258,263.5,0.0000,0.0000
2017,1,5,19,30,0,0,-10,0.015,8,84.5,-8,990,0,0,114.65,0,0,1,0,0.258,260.3,0.0000,0.0000
2017,1,5,20,30,0,0,-10,0.015,8.1,91.15,-9,990,0,0,125.22,0,0,1,0,0.257,257.1,0.0000,0.0000
2017,1,5,21,30,0,0,-10,0.015,8,91.06,-9,990,0,0,135.69,0,0,4,0,0.257,255.3,0.0000,0.0000
2017,1,5,22,30,0,0,-10,0.015,7.800000000000001,91.16,-9,990,0,0,145.49,0,0,4,0,0.257,256.1,0.0000,0.0000
2017,1,5,23,30,0,0,-10,0.015,7.5,85.07000000000001,-8,990,0,0,153.49,0,0,4,0,0.259,258.6,0.0000,0.0000
2017,1,6,0,30,0,0,-9,0.015,7.300000000000001,86.33,-8,990,0,0,157.39000000000001,0,0,8,0,0.261,261,0.0000,0.0000
2017,1,6,1,30,0,0,-9,0.015,7,86.92,-8,990,0,0,155.09,0,0,4,0,0.263,262.2,0.0000,0.0000
2017,1,6,2,30,0,0,-9,0.015,6.800000000000001,87.09,-7,990,0,0,147.92000000000002,0,0,4,0,0.265,262.40000000000003,0.0000,0.0000
2017,1,6,3,30,0,0,-9,0.015,6.6000000000000005,80.76,-7,990,0,0,138.46,0,0,1,0,0.267,261.90000000000003,0.0000,0.0000
2017,1,6,4,30,0,0,-9,0.015,6.6000000000000005,80.97,-7,990,0,0,128.09,0,0,1,0,0.269,261.7,0.0000,0.0000
2017,1,6,5,30,0,0,-9,0.015,6.5,87.73,-8,990,0,0,117.5,0,0,8,0,0.27,262.8,0.0000,0.0000
2017,1,6,6,30,0,0,-9,0.015,6.4,87.88,-8,990,0,0,107.07000000000001,0,0,8,0,0.271,264.3,0.0000,0.0000
2017,1,6,7,30,0,0,-9,0.015,6.4,88.01,-8,990,0,0,97.11,0,0,4,0,0.273,264.2,0.0000,0.0000
2017,1,6,8,30,18,134,-9,0.015,6.4,88.25,-8,990,23,23,87.93,134,18,1,0,0.274,263,0.0000,0.0000
2017,1,6,9,30,54,545,-9,0.015,6.300000000000001,81.94,-7,990,149,149,79.91,545,54,4,4,0.273,261.3,5.4139,7.1036
2017,1,6,10,30,70,717,-9,0.015,6.2,82.12,-7,990,273,273,73.5,717,70,8,4,0.271,261.90000000000003,10.4262,13.5320
2017,1,6,11,30,77,795,-9,0.015,6.1000000000000005,82.46000000000001,-7,990,359,359,69.2,795,77,0,0,0.27,264.40000000000003,14.3473,18.5092
2017,1,6,12,30,79,822,-9,0.015,6,82.83,-7,990,395,395,67.44,822,79,0,0,0.27,267.3,16.0541,20.6714
2017,1,6,13,30,69,845,-9,0.015,5.9,76.7,-6,990,380,380,68.42,845,69,0,0,0.272,270,15.3026,19.7242
2017,1,6,14,30,64,790,-9,0.015,5.7,76.55,-6,990,308,308,72.04,790,64,1,0,0.274,270.5,11.9511,15.4758
2017,1,6,15,30,52,670,-9,0.015,5.6000000000000005,76.56,-6,990,192,192,77.89,670,52,4,1,0.276,270.40000000000003,7.0278,9.1934
2017,1,6,16,30,28,381,-9,0.015,5.6000000000000005,76.54,-6,990,58,58,85.5,381,28,8,4,0.275,269.40000000000003,0.0000,0.0000
2017,1,6,17,30,0,0,-9,0.015,5.6000000000000005,76.48,-6,990,0,0,94.39,0,0,4,0,0.272,266.6,0.0000,0.0000
2017,1,6,18,30,0,0,-9,0.015,5.7,76.47,-6,990,0,0,104.17,0,0,1,0,0.267,263.8,0.0000,0.0000
2017,1,6,19,30,0,0,-9,0.015,5.800000000000001,75.91,-6,1000,0,0,114.49000000000001,0,0,1,0,0.26,260.90000000000003,0.0000,0.0000
2017,1,6,20,30,0,0,-9,0.015,5.800000000000001,81.12,-7,1000,0,0,125.06,0,0,1,0,0.254,257.3,0.0000,0.0000
2017,1,6,21,30,0,0,-9,0.015,5.9,80.22,-7,1000,0,0,135.53,0,0,1,0,0.251,252.60000000000002,0.0000,0.0000
2017,1,6,22,30,0,0,-9,0.015,5.9,79.62,-7,1000,0,0,145.33,0,0,1,0,0.249,250.9,0.0000,0.0000
2017,1,6,23,30,0,0,-10,0.015,6,78.64,-7,1000,0,0,153.34,0,0,1,0,0.25,253.20000000000002,0.0000,0.0000
2017,1,7,0,30,0,0,-10,0.015,6.2,84.10000000000001,-7,1000,0,0,157.26,0,0,1,0,0.252,255.20000000000002,0.0000,0.0000
2017,1,7,1,30,0,0,-10,0.015,6.4,83.76,-8,1000,0,0,155.01,0,0,1,0,0.254,255.4,0.0000,0.0000
2017,1,7,2,30,0,0,-10,0.015,6.300000000000001,83.55,-8,1000,0,0,147.89000000000001,0,0,1,0,0.255,254.8,0.0000,0.0000
2017,1,7,3,30,0,0,-10,0.015,6.2,83.31,-8,1000,0,0,138.44,0,0,1,0,0.257,253.4,0.0000,0.0000
2017,1,7,4,30,0,0,-10,0.015,6.1000000000000005,83.48,-8,1000,0,0,128.09,0,0,1,0,0.257,252.10000000000002,0.0000,0.0000
2017,1,7,5,30,0,0,-10,0.015,6.1000000000000005,84.3,-8,1000,0,0,117.5,0,0,4,0,0.25,251.70000000000002,0.0000,0.0000
2017,1,7,6,30,0,0,-10,0.015,6.1000000000000005,85.37,-8,1000,0,0,107.06,0,0,4,1,0.23900000000000002,254.20000000000002,0.0000,0.0000
2017,1,7,7,30,0,0,-9,0.015,6.2,86.06,-8,1000,0,0,97.09,0,0,4,0,0.23,257.8,0.0000,0.0000
2017,1,7,8,30,17,212,-9,0.015,6.300000000000001,86.07000000000001,-8,1000,25,25,87.89,212,17,1,0,0.226,259.5,0.0000,0.0000
2017,1,7,9,30,47,612,-9,0.015,6.5,79.2,-7,1000,155,155,79.85000000000001,612,47,0,0,0.225,258.8,5.6318,7.3891
2017,1,7,10,30,59,780,-10,0.015,6.800000000000001,78.5,-7,1000,282,282,73.42,780,59,0,0,0.225,256.6,10.7794,13.9885
2017,1,7,11,30,113,467,-10,0.015,7,77.75,-7,1000,279,368,69.10000000000001,845,67,4,0,0.227,254.4,11.1611,14.3971
2017,1,7,12,30,142,367,-10,0.015,7.1000000000000005,76.55,-7,1000,284,404,67.31,864,70,4,0,0.232,252.60000000000002,11.5565,14.8783
2017,1,7,13,30,119,462,-10,0.015,7.2,75.62,-7,1000,290,383,68.28,845,70,4,0,0.24,252.10000000000002,11.6940,15.0706
2017,1,7,14,30,106,411,-10,0.015,7.4,75.5,-7,1000,234,309,71.88,774,68,4,4,0.245,253.60000000000002,9.0954,11.7751
2017,1,7,15,30,77,319,-10,0.015,7.7,76.37,-7,1000,145,191,77.73,623,59,8,4,0.242,257.2,5.3134,6.9487
2017,1,7,16,30,31,148,-10,0.015,7.9,78.11,-7,1000,43,57,85.34,310,32,4,4,0.23700000000000002,262.7,0.0000,0.0000
2017,1,7,17,30,0,0,-9,0.015,8.1,79.55,-7,1000,0,0,94.23,0,0,1,0,0.23500000000000001,270.90000000000003,0.0000,0.0000
2017,1,7,18,30,0,0,-9,0.015,8.5,80.41,-7,1000,0,0,104.01,0,0,4,0,0.23700000000000002,281.3,0.0000,0.0000
2017,1,7,19,30,0,0,-9,0.015,8.9,81.26,-7,1000,0,0,114.33,0,0,8,0,0.246,289.2,0.0000,0.0000
2017,1,7,20,30,0,0,-9,0.015,9.5,82.67,-7,1000,0,0,124.9,0,0,8,0,0.254,295.90000000000003,0.0000,0.0000
2017,1,7,21,30,0,0,-9,0.015,10.4,82.78,-7,1000,0,0,135.37,0,0,8,0,0.254,303.7,0.0000,0.0000
2017,1,7,22,30,0,0,-9,0.015,11.100000000000001,80.7,-7,1000,0,0,145.17000000000002,0,0,8,0,0.243,310,0.0000,0.0000
2017,1,7,23,30,0,0,-10,0.015,11,78.28,-7,1000,0,0,153.17000000000002,0,0,8,0,0.228,313.90000000000003,0.0000,0.0000
2017,1,8,0,30,0,0,-10,0.015,10.700000000000001,76.94,-7,1000,0,0,157.12,0,0,8,0,0.22,315.8,0.0000,0.0000
2017,1,8,1,30,0,0,-10,0.015,10.5,82.09,-8,1000,0,0,154.92000000000002,0,0,4,0,0.215,319,0.0000,0.0000
2017,1,8,2,30,0,0,-10,0.015,10.4,81,-8,1000,0,0,147.84,0,0,8,0,0.212,323.70000000000005,0.0000,0.0000
