Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,997291,-,-,-,45.01,-83.1,-5,176,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Solar Zenith Angle,Clearsky DNI,Clearsky DHI,Cloud Type,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm)
2018,1,1,23,30,0,0,-7.800000000000001,0.02,8.4,85.94,-5.800000000000001,1006,0,0,154.11,0,0,8,0,0.4,273,0.0000,0.0000
2018,1,2,0,30,0,0,-7.7,0.02,8.5,87.4,-5.9,1005,0,0,157.88,0,0,7,0,0.4,267,0.0000,0.0000
2018,1,2,1,30,0,0,-7.7,0.02,8.8,89.2,-6.2,1005,0,0,155.34,0,0,6,0,0.4,262,0.0000,0.0000
2018,1,2,2,30,0,0,-7.9,0.02,9,90.06,-6.5,1004,0,0,148,0,0,6,0,0.4,259,0.0000,0.0000
2018,1,2,3,30,0,0,-8,0.02,9.3,90.42,-6.7,1004,0,0,138.45000000000002,0,0,6,0,0.4,259,0.0000,0.0000
2018,1,2,4,30,0,0,-8.1,0.02,9.5,89.96000000000001,-6.7,1003,0,0,128.05,0,0,6,0,0.4,261,0.0000,0.0000
2018,1,2,5,30,0,0,-8,0.02,9.600000000000001,89.2,-6.5,1003,0,0,117.46000000000001,0,0,6,0,0.4,262,0.0000,0.0000
2018,1,2,6,30,0,0,-8,0.02,9.8,88.48,-6.4,1002,0,0,107.05,0,0,6,0,0.30000000000000004,263,0.0000,0.0000
2018,1,2,7,30,0,0,-8.200000000000001,0.02,10.100000000000001,86.06,-6.300000000000001,1001,0,0,97.13,0,0,6,0,0.30000000000000004,262,0.0000,0.0000
2018,1,2,8,30,16,148,-8.6,0.02,10.4,84.35000000000001,-6.4,1001,22,27,87.71000000000001,243,17,6,71,0.30000000000000004,261,0.0000,0.0000
2018,1,2,9,30,47,453,-8.700000000000001,0.02,10.700000000000001,82.79,-6.300000000000001,1000,126,157,79.97,659,42,7,100,0.30000000000000004,262,4.5784,6.0077
2018,1,2,10,30,69,558,-8.8,0.02,10.8,82.09,-6.2,1000,226,278,73.69,802,53,7,0,0.30000000000000004,263,8.6134,11.1827
2018,1,2,11,30,103,512,-8.6,0.02,10.8,81.69,-6,999,282,362,69.5,866,59,7,0,0.30000000000000004,264,11.2363,14.5010
2018,1,2,12,30,131,386,-8.5,0.02,10.600000000000001,81.3,-5.800000000000001,998,277,395,67.84,887,60,8,0,0.30000000000000004,264,11.2164,14.4483
2018,1,2,13,30,106,507,-8.4,0.02,10.4,82.03,-5.800000000000001,997,288,377,68.91,885,59,4,0,0.30000000000000004,262,11.5427,14.8861
2018,1,2,14,30,67,690,-8.4,0.02,10,82.01,-5.800000000000001,997,274,307,72.57000000000001,848,53,0,0,0.2,260,10.5710,13.6996
2018,1,2,15,30,65,329,-8.4,0.02,9.4,83.87,-6.1000000000000005,997,131,190,78.44,734,43,4,100,0.2,257,4.7789,6.2575
2018,1,2,16,30,27,102,-8.4,0.02,8.9,86.31,-6.5,996,34,56,85.94,439,25,4,100,0.2,252,0.0000,0.0000
2018,1,2,17,30,0,0,-8.5,0.02,8.700000000000001,87.86,-6.800000000000001,996,0,0,95.04,0,0,4,0,0.2,247,0.0000,0.0000
2018,1,2,18,30,0,0,-8.4,0.02,8.700000000000001,88.10000000000001,-6.800000000000001,996,0,0,104.82000000000001,0,0,8,0,0.2,245,0.0000,0.0000
2018,1,2,19,30,0,0,-8.3,0.02,8.8,87.42,-6.6000000000000005,995,0,0,115.14,0,0,7,0,0.30000000000000004,241,0.0000,0.0000
2018,1,2,20,30,0,0,-8.200000000000001,0.02,8.8,86.78,-6.4,994,0,0,125.72,0,0,8,0,0.30000000000000004,239,0.0000,0.0000
2018,1,2,21,30,0,0,-8.1,0.02,8.8,86.73,-6.300000000000001,993,0,0,136.19,0,0,7,0,0.30000000000000004,238,0.0000,0.0000
2018,1,2,22,30,0,0,-8.1,0.02,9,87.67,-6.4,993,0,0,146,0,0,7,0,0.4,237,0.0000,0.0000
2018,1,2,23,30,0,0,-8.200000000000001,0.02,9,88.63,-6.6000000000000005,992,0,0,153.98,0,0,7,0,0.4,237,0.0000,0.0000
2018,1,3,0,30,0,0,-8.200000000000001,0.02,8.9,89.92,-6.800000000000001,992,0,0,157.78,0,0,6,0,0.4,237,0.0000,0.0000
2018,1,3,1,30,0,0,-8.200000000000001,0.02,8.700000000000001,91.13,-7,992,0,0,155.3,0,0,6,0,0.5,235,0.0000,0.0000
2018,1,3,2,30,0,0,-8.3,0.02,8.5,90.77,-7,991,0,0,148,0,0,8,0,0.5,233,0.0000,0.0000
2018,1,3,3,30,0,0,-8.200000000000001,0.02,8.3,90.91,-7,991,0,0,138.46,0,0,8,0,0.6000000000000001,232,0.0000,0.0000
2018,1,3,4,30,0,0,-8.200000000000001,0.02,8.200000000000001,91.26,-7,990,0,0,128.07,0,0,8,0,0.6000000000000001,232,0.0000,0.0000
2018,1,3,5,30,0,0,-8.1,0.02,7.9,91.63,-7,990,0,0,117.48,0,0,8,0,0.6000000000000001,233,0.0000,0.0000
2018,1,3,6,30,0,0,-8.1,0.02,7.7,91.12,-6.9,990,0,0,107.07000000000001,0,0,4,0,0.5,234,0.0000,0.0000
2018,1,3,7,30,0,0,-8,0.02,7.5,90.91,-6.800000000000001,990,0,0,97.13,0,0,4,0,0.5,235,0.0000,0.0000
2018,1,3,8,30,4,0,-8,0.02,7.300000000000001,89.97,-6.6000000000000005,990,4,24,87.7,144,18,4,71,0.5,236,0.0000,0.0000
2018,1,3,9,30,25,0,-7.9,0.02,7.2,88.59,-6.300000000000001,989,25,145,79.94,529,53,4,100,0.5,236,0.9084,1.1919
2018,1,3,10,30,53,0,-7.800000000000001,0.02,7.1000000000000005,86.97,-6,989,53,263,73.64,695,67,4,0,0.5,238,2.0211,2.6237
2018,1,3,11,30,87,0,-7.7,0.02,6.9,85.75,-5.7,989,87,346,69.43,772,75,4,0,0.5,242,3.4690,4.4765
2018,1,3,12,30,143,21,-7.6000000000000005,0.02,6.800000000000001,84.28,-5.4,988,151,378,67.75,796,77,4,0,0.5,248,6.1195,7.8820
2018,1,3,13,30,142,39,-7.5,0.02,6.7,83.36,-5.1000000000000005,988,156,357,68.8,775,77,4,0,0.5,256,6.2591,8.0710
2018,1,3,14,30,106,6,-7.1000000000000005,0.02,6.800000000000001,83.22,-4.7,988,108,286,72.44,713,71,4,0,0.5,268,4.1725,5.4064
2018,1,3,15,30,54,0,-6.800000000000001,0.02,7.6000000000000005,85.17,-4.7,989,54,177,78.3,592,57,4,100,0.4,281,1.9715,2.5808
2018,1,3,16,30,15,0,-7.2,0.02,8.6,87.28,-5.4,990,15,52,85.81,294,31,4,100,0.4,291,0.0000,0.0000
2018,1,3,17,30,0,0,-8,0.02,9.200000000000001,86.85000000000001,-6.2,991,0,0,94.9,0,0,4,0,0.4,299,0.0000,0.0000
2018,1,3,18,30,0,0,-8.4,0.02,9.3,86.26,-6.5,991,0,0,104.67,0,0,4,0,0.30000000000000004,303,0.0000,0.0000
2018,1,3,19,30,0,0,-8.6,0.02,9.5,87.43,-6.9,992,0,0,115,0,0,4,0,0.30000000000000004,317,0.0000,0.0000
2018,1,3,20,30,0,0,-9,0.02,9.700000000000001,88.56,-7.4,993,0,0,125.57000000000001,0,0,4,0,0.30000000000000004,324,0.0000,0.0000
2018,1,3,21,30,0,0,-9.4,0.02,9.600000000000001,88.93,-7.9,993,0,0,136.04,0,0,4,0,0.2,329,0.0000,0.0000
2018,1,3,22,30,0,0,-9.700000000000001,0.02,9.3,89.31,-8.3,994,0,0,145.85,0,0,4,0,0.2,332,0.0000,0.0000
2018,1,3,23,30,0,0,-10,0.02,9,90.53,-8.700000000000001,995,0,0,153.84,0,0,4,0,0.2,334,0.0000,0.0000
2018,1,4,0,30,0,0,-10.200000000000001,0.02,8.700000000000001,90.56,-8.9,995,0,0,157.67000000000002,0,0,4,0,0.2,336,0.0000,0.0000
2018,1,4,1,30,0,0,-10.3,0.02,8.5,90.95,-9.1,996,0,0,155.24,0,0,4,0,0.2,336,0.0000,0.0000
2018,1,4,2,30,0,0,-10.4,0.02,8.4,92.10000000000001,-9.4,996,0,0,147.98,0,0,4,0,0.2,337,0.0000,0.0000
2018,1,4,3,30,0,0,-10.600000000000001,0.02,8.5,93.4,-9.700000000000001,997,0,0,138.47,0,0,4,0,0.2,338,0.0000,0.0000
2018,1,4,4,30,0,0,-10.8,0.02,8.700000000000001,95.7,-10.200000000000001,997,0,0,128.08,0,0,4,0,0.2,338,0.0000,0.0000
2018,1,4,5,30,0,0,-11,0.02,8.9,97.87,-10.700000000000001,997,0,0,117.49000000000001,0,0,4,0,0.2,339,0.0000,0.0000
2018,1,4,6,30,0,0,-11.200000000000001,0.02,9.1,100,-11.200000000000001,998,0,0,107.07000000000001,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,4,7,30,0,0,-11.700000000000001,0.02,9.3,100,-11.700000000000001,998,0,0,97.13,0,0,4,0,0.2,341,0.0000,0.0000
2018,1,4,8,30,5,0,-12.100000000000001,0.02,9.5,100,-12.100000000000001,998,5,29,87.68,258,19,4,71,0.2,342,0.0000,0.0000
2018,1,4,9,30,30,0,-12.4,0.02,9.4,100,-12.4,998,30,162,79.91,684,42,4,100,0.2,343,1.0901,1.4303
2018,1,4,10,30,56,0,-12.600000000000001,0.02,9.1,100,-12.600000000000001,998,56,286,73.58,826,53,4,0,0.2,344,2.1369,2.7737
2018,1,4,11,30,77,1,-12.600000000000001,0.02,9,100,-12.600000000000001,998,77,372,69.35000000000001,888,59,4,0,0.2,343,3.0727,3.9647
2018,1,4,12,30,87,0,-12.600000000000001,0.02,9,100,-12.600000000000001,998,87,406,67.65,906,61,4,0,0.2,340,3.5291,4.5451
2018,1,4,13,30,107,5,-12.600000000000001,0.02,9.1,100,-12.600000000000001,998,109,384,68.67,889,61,4,0,0.2,338,4.3788,5.6456
2018,1,4,14,30,94,5,-12.8,0.02,9.3,100,-12.8,998,96,311,72.31,839,56,4,0,0.2,336,3.7142,4.8115
2018,1,4,15,30,67,0,-12.8,0.02,9.5,100,-12.8,998,67,195,78.16,724,46,4,100,0.2,335,2.4481,3.2040
2018,1,4,16,30,18,0,-12.9,0.02,9.700000000000001,100,-12.9,998,18,60,85.66,437,27,4,100,0.2,335,0.0000,0.0000
2018,1,4,17,30,0,0,-12.9,0.02,9.8,100,-12.9,999,0,0,94.75,0,0,4,0,0.2,338,0.0000,0.0000
2018,1,4,18,30,0,0,-12.8,0.02,9.8,100,-12.8,999,0,0,104.53,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,4,19,30,0,0,-12.8,0.02,9.8,100,-12.8,999,0,0,114.85000000000001,0,0,4,0,0.2,346,0.0000,0.0000
2018,1,4,20,30,0,0,-12.8,0.02,9.700000000000001,100,-12.8,999,0,0,125.42,0,0,4,0,0.2,348,0.0000,0.0000
2018,1,4,21,30,0,0,-12.8,0.02,9.600000000000001,100,-12.8,999,0,0,135.89000000000001,0,0,4,0,0.2,349,0.0000,0.0000
2018,1,4,22,30,0,0,-12.9,0.02,9.5,100,-12.9,999,0,0,145.70000000000002,0,0,4,0,0.2,348,0.0000,0.0000
2018,1,4,23,30,0,0,-13,0.02,9.5,100,-13,999,0,0,153.70000000000002,0,0,4,0,0.2,346,0.0000,0.0000
2018,1,5,0,30,0,0,-13.100000000000001,0.02,9.4,100,-13.100000000000001,998,0,0,157.56,0,0,4,0,0.2,344,0.0000,0.0000
2018,1,5,1,30,0,0,-13.200000000000001,0.02,9.5,100,-13.200000000000001,999,0,0,155.18,0,0,4,0,0.2,342,0.0000,0.0000
2018,1,5,2,30,0,0,-13.4,0.02,9.5,100,-13.4,999,0,0,147.96,0,0,4,0,0.2,341,0.0000,0.0000
2018,1,5,3,30,0,0,-13.5,0.02,9.700000000000001,100,-13.5,999,0,0,138.47,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,5,4,30,0,0,-13.8,0.02,9.9,100,-13.8,999,0,0,128.09,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,5,5,30,0,0,-14,0.02,10,100,-14,999,0,0,117.5,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,5,6,30,0,0,-14.200000000000001,0.02,10.100000000000001,100,-14.200000000000001,1000,0,0,107.08,0,0,4,0,0.2,341,0.0000,0.0000
2018,1,5,7,30,0,0,-14.3,0.02,10.100000000000001,100,-14.3,1000,0,0,97.12,0,0,4,0,0.2,341,0.0000,0.0000
2018,1,5,8,30,6,21,-14.4,0.02,10.100000000000001,100,-14.4,1001,7,30,87.66,274,19,4,82,0.2,342,0.0000,0.0000
2018,1,5,9,30,29,0,-14.3,0.02,10,100,-14.3,1002,29,160,79.86,674,41,4,100,0.2,343,1.0537,1.3825
2018,1,5,10,30,62,0,-14.200000000000001,0.02,9.8,100,-14.200000000000001,1002,62,285,73.52,816,54,4,0,0.2,342,2.3673,3.0726
2018,1,5,11,30,98,6,-14,0.02,9.700000000000001,100,-14,1002,100,370,69.26,880,58,4,0,0.2,339,3.9941,5.1530
2018,1,5,12,30,104,2,-13.9,0.02,9.8,100,-13.9,1002,105,405,67.54,902,60,4,0,0.2,334,4.2636,5.4904
2018,1,5,13,30,113,42,-13.9,0.02,9.9,100,-13.9,1002,128,385,68.54,892,59,4,0,0.2,329,5.1486,6.6371
2018,1,5,14,30,56,0,-13.9,0.02,10,100,-13.9,1002,56,313,72.17,843,55,4,0,0.2,324,2.1699,2.8104
2018,1,5,15,30,21,0,-13.8,0.02,10.100000000000001,100,-13.8,1003,21,202,78.01,752,46,4,100,0.1,321,0.7681,1.0049
2018,1,5,16,30,7,0,-13.600000000000001,0.02,10.200000000000001,100,-13.600000000000001,1003,7,64,85.51,465,28,4,100,0.1,320,0.0000,0.0000
2018,1,5,17,30,0,0,-13.4,0.02,10.100000000000001,100,-13.4,1003,0,0,94.60000000000001,0,0,4,0,0.2,323,0.0000,0.0000
2018,1,5,18,30,0,0,-13.200000000000001,0.02,10.100000000000001,100,-13.200000000000001,1003,0,0,104.37,0,0,4,0,0.2,325,0.0000,0.0000
2018,1,5,19,30,0,0,-12.8,0.02,9.9,100,-12.8,1004,0,0,114.7,0,0,4,0,0.2,333,0.0000,0.0000
2018,1,5,20,30,0,0,-12.8,0.02,9.700000000000001,100,-12.8,1004,0,0,125.27,0,0,4,0,0.2,337,0.0000,0.0000
2018,1,5,21,30,0,0,-12.9,0.02,9.600000000000001,100,-12.9,1004,0,0,135.74,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,5,22,30,0,0,-13.100000000000001,0.02,9.5,100,-13.100000000000001,1005,0,0,145.55,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,5,23,30,0,0,-13.3,0.02,9.5,100,-13.3,1005,0,0,153.55,0,0,4,0,0.2,340,0.0000,0.0000
2018,1,6,0,30,0,0,-13.4,0.02,9.4,100,-13.4,1005,0,0,157.44,0,0,4,0,0.2,339,0.0000,0.0000
2018,1,6,1,30,0,0,-13.5,0.02,9.3,100,-13.5,1006,0,0,155.11,0,0,4,0,0.2,337,0.0000,0.0000
2018,1,6,2,30,0,0,-13.700000000000001,0.02,9.200000000000001,100,-13.700000000000001,1007,0,0,147.94,0,0,4,0,0.2,337,0.0000,0.0000
2018,1,6,3,30,0,0,-13.9,0.02,9.200000000000001,100,-13.9,1007,0,0,138.46,0,0,4,0,0.2,336,0.0000,0.0000
2018,1,6,4,30,0,0,-14.100000000000001,0.02,9.1,100,-14.100000000000001,1008,0,0,128.09,0,0,4,0,0.1,336,0.0000,0.0000
2018,1,6,5,30,0,0,-14.200000000000001,0.02,9,100,-14.200000000000001,1008,0,0,117.5,0,0,4,0,0.1,337,0.0000,0.0000
2018,1,6,6,30,0,0,-14.200000000000001,0.02,8.8,100,-14.200000000000001,1009,0,0,107.07000000000001,0,0,4,0,0.1,338,0.0000,0.0000
2018,1,6,7,30,0,0,-14.3,0.02,8.700000000000001,100,-14.3,1009,0,0,97.11,0,0,4,0,0.1,339,0.0000,0.0000
2018,1,6,8,30,10,32,-14.3,0.02,8.6,100,-14.3,1010,11,32,87.63,311,19,4,86,0.1,339,0.0000,0.0000
2018,1,6,9,30,56,4,-14.200000000000001,0.02,8.4,100,-14.200000000000001,1011,57,167,79.82000000000001,713,41,4,100,0.1,339,2.0711,2.7172
2018,1,6,10,30,82,51,-14,0.02,8,100,-14,1011,97,295,73.45,856,51,4,0,0.1,338,3.7066,4.8103
2018,1,6,11,30,125,132,-13.8,0.02,7.6000000000000005,100,-13.8,1011,172,383,69.17,919,56,4,0,0.1,335,6.8759,8.8702
2018,1,6,12,30,150,164,-13.5,0.02,7.4,100,-13.5,1011,213,418,67.42,931,61,4,0,0.1,331,8.6586,11.1487
2018,1,6,13,30,125,25,-13.200000000000001,0.02,7,100,-13.200000000000001,1011,134,397,68.41,908,63,4,0,0.1,327,5.3967,6.9560
2018,1,6,14,30,73,2,-13.100000000000001,0.02,6.5,100,-13.100000000000001,1011,74,323,72.02,862,57,4,0,0.1,325,2.8720,3.7189
2018,1,6,15,30,58,0,-13,0.02,5.7,100,-13,1011,58,200,77.85000000000001,733,46,4,100,0.2,322,2.1236,2.7777
2018,1,6,16,30,17,0,-13,0.02,4.5,100,-13,1011,17,65,85.36,470,27,4,100,0.2,318,0.0000,0.0000
2018,1,6,17,30,0,0,-13.8,0.02,3.3000000000000003,94.11,-13.100000000000001,1011,0,0,94.44,0,0,4,0,0.2,305,0.0000,0.0000
2018,1,6,18,30,0,0,-15.100000000000001,0.02,2.8000000000000003,85.99,-13.3,1011,0,0,104.22,0,0,4,0,0.2,295,0.0000,0.0000
2018,1,6,19,30,0,0,-15.4,0.02,3.2,83.21000000000001,-13.200000000000001,1011,0,0,114.54,0,0,8,0,0.2,248,0.0000,0.0000
2018,1,6,20,30,0,0,-14.700000000000001,0.02,4.2,86.69,-12.9,1010,0,0,125.12,0,0,4,0,0.30000000000000004,231,0.0000,0.0000
2018,1,6,21,30,0,0,-13.9,0.02,5.2,90,-12.600000000000001,1010,0,0,135.59,0,0,4,0,0.30000000000000004,222,0.0000,0.0000
2018,1,6,22,30,0,0,-13.4,0.02,6,91.86,-12.3,1009,0,0,145.39000000000001,0,0,7,0,0.30000000000000004,219,0.0000,0.0000
2018,1,6,23,30,0,0,-13,0.02,6.6000000000000005,91.24,-11.9,1008,0,0,153.39000000000001,0,0,8,0,0.30000000000000004,215,0.0000,0.0000
2018,1,7,0,30,0,0,-12.600000000000001,0.02,7.2,90.95,-11.4,1007,0,0,157.31,0,0,8,0,0.4,211,0.0000,0.0000
2018,1,7,1,30,0,0,-11.9,0.02,7.800000000000001,91.39,-10.8,1006,0,0,155.04,0,0,8,0,0.4,209,0.0000,0.0000
2018,1,7,2,30,0,0,-11.4,0.02,8.6,91.10000000000001,-10.200000000000001,1005,0,0,147.9,0,0,8,0,0.5,209,0.0000,0.0000
2018,1,7,3,30,0,0,-11.100000000000001,0.02,9.3,90.07000000000001,-9.8,1004,0,0,138.45000000000002,0,0,8,0,0.5,208,0.0000,0.0000
2018,1,7,4,30,0,0,-10.9,0.02,10,88.47,-9.3,1003,0,0,128.09,0,0,8,0,0.5,207,0.0000,0.0000
2018,1,7,5,30,0,0,-10.4,0.02,10.5,89.41,-9,1002,0,0,117.5,0,0,8,0,0.6000000000000001,208,0.0000,0.0000
2018,1,7,6,30,0,0,-10.200000000000001,0.02,10.9,89.24,-8.8,1001,0,0,107.06,0,0,8,0,0.7000000000000001,208,0.0000,0.0000
2018,1,7,7,30,0,0,-10.3,0.02,11.200000000000001,88.95,-8.8,1000,0,0,97.09,0,0,8,0,0.8,207,0.0000,0.0000
2018,1,7,8,30,4,4,-10.3,0.02,11.4,88.49,-8.700000000000001,999,4,25,87.60000000000001,121,20,8,86,0.9,206,0.0000,0.0000
2018,1,7,9,30,10,0,-10.200000000000001,0.02,11.4,88.24,-8.6,998,10,138,79.76,439,60,4,100,1,206,0.3633,0.4767
2018,1,7,10,30,36,0,-9.8,0.02,11.200000000000001,88.2,-8.200000000000001,997,36,251,73.37,587,83,4,0,1.1,208,1.3768,1.7866
2018,1,7,11,30,21,0,-9.3,0.02,10.8,87.55,-7.6000000000000005,995,21,331,69.07000000000001,667,93,8,0,1.1,211,0.8403,1.0839
2018,1,7,12,30,21,0,-8.700000000000001,0.02,10.200000000000001,86.04,-6.800000000000001,994,21,365,67.3,703,94,7,0,1.2000000000000002,214,0.8546,1.1002
2018,1,7,13,30,16,0,-8,0.02,9.5,85.5,-6,993,16,348,68.27,699,89,6,0,1.2000000000000002,217,0.6452,0.8315
2018,1,7,14,30,72,0,-7.300000000000001,0.02,8.8,85.81,-5.300000000000001,992,72,281,71.87,645,80,8,0,1.2000000000000002,218,2.7989,3.6234
2018,1,7,15,30,17,0,-6.6000000000000005,0.02,8.1,86.56,-4.7,991,17,175,77.7,518,65,4,100,1.2000000000000002,218,0.6231,0.8148
2018,1,7,16,30,6,0,-5.9,0.02,7.7,87.77,-4.2,991,6,54,85.21000000000001,241,34,4,100,1.2000000000000002,216,0.0000,0.0000
2018,1,7,17,30,0,0,-5.300000000000001,0.02,7.5,88.45,-3.7,991,0,0,94.28,0,0,4,0,1.2000000000000002,217,0.0000,0.0000
2018,1,7,18,30,0,0,-4.800000000000001,0.02,7.4,90.46000000000001,-3.5,990,0,0,104.06,0,0,7,0,1.2000000000000002,218,0.0000,0.0000
