Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,997291,-,-,-,45.01,-83.1,-5,176,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Solar Zenith Angle,Clearsky DNI,Clearsky DHI,Cloud Type,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm)
2016,1,3,14,30,67,799,-6,0.866,7.5,75.93,-3,990,307,307,72.57000000000001,799,67,1,0,0.387,331,11.8441,15.3496
2016,1,3,15,30,53,670,-6,0.866,7,75.41,-3,990,187,187,78.45,670,53,1,0,0.40700000000000003,330.8,6.8214,8.9321
2016,1,3,16,30,25,359,-6,0.866,6.7,74.47,-3,990,50,50,86.07000000000001,359,25,4,4,0.424,331.20000000000005,0.0000,0.0000
2016,1,3,17,30,0,0,-7,0.866,6.5,78.49,-4,990,0,0,94.97,0,0,4,0,0.436,333.5,0.0000,0.0000
2016,1,3,18,30,0,0,-7,0.866,6.300000000000001,77.77,-4,990,0,0,104.74000000000001,0,0,4,0,0.442,337.40000000000003,0.0000,0.0000
2016,1,3,19,30,0,0,-7,0.866,5.9,77.33,-4,990,0,0,115.06,0,0,8,0,0.444,342.8,0.0000,0.0000
2016,1,3,20,30,0,0,-7,0.866,5.4,77.22,-4,990,0,0,125.63000000000001,0,0,8,0,0.443,348.90000000000003,0.0000,0.0000
2016,1,3,21,30,0,0,-7,0.866,5,76.84,-4,990,0,0,136.1,0,0,4,0,0.434,355.70000000000005,0.0000,0.0000
2016,1,3,22,30,0,0,-7,0.866,4.9,76.83,-4,990,0,0,145.91,0,0,8,0,0.42,3.7,0.0000,0.0000
2016,1,3,23,30,0,0,-7,0.866,5.2,78.04,-4,990,0,0,153.9,0,0,8,0,0.41000000000000003,12.200000000000001,0.0000,0.0000
2016,1,4,0,30,0,0,-7,0.866,5.7,79.58,-4,990,0,0,157.71,0,0,8,0,0.401,19.700000000000003,0.0000,0.0000
2016,1,4,1,30,0,0,-6,0.866,6.4,80.35000000000001,-4,1000,0,0,155.26,0,0,8,0,0.388,25.200000000000003,0.0000,0.0000
2016,1,4,2,30,0,0,-7,0.866,7,85.61,-5,1000,0,0,147.99,0,0,8,0,0.371,29,0.0000,0.0000
2016,1,4,3,30,0,0,-7,0.866,7.300000000000001,83.48,-5,1000,0,0,138.46,0,0,4,0,0.35000000000000003,30,0.0000,0.0000
2016,1,4,4,30,0,0,-7,0.866,7.4,87.36,-6,1000,0,0,128.08,0,0,8,0,0.328,29.400000000000002,0.0000,0.0000
2016,1,4,5,30,0,0,-8,0.866,7.300000000000001,85.63,-6,1000,0,0,117.49000000000001,0,0,4,0,0.303,28,0.0000,0.0000
2016,1,4,6,30,0,0,-8,0.866,7.2,90.94,-7,1000,0,0,107.07000000000001,0,0,4,0,0.279,27.700000000000003,0.0000,0.0000
2016,1,4,7,30,0,0,-8,0.866,7.1000000000000005,90.28,-7,1000,0,0,97.14,0,0,4,0,0.258,28.200000000000003,0.0000,0.0000
2016,1,4,8,30,14,0,-8,0.866,7,89.51,-7,1000,14,25,87.99,231,17,4,4,0.241,30,0.0000,0.0000
2016,1,4,9,30,65,143,-8,0.866,6.7,88.86,-7,1000,90,160,80.03,639,50,8,4,0.23,33.1,0.0000,0.0000
2016,1,4,10,30,111,186,-8,0.866,6.4,88.26,-7,1010,163,290,73.68,792,67,4,4,0.223,35.5,6.2130,8.0661
2016,1,4,11,30,144,198,-8,0.866,5.800000000000001,87.59,-7,1010,214,379,69.45,861,77,4,4,0.22,36.300000000000004,8.5311,11.0091
2016,1,4,12,30,159,199,-8,0.866,5.1000000000000005,86.52,-7,1010,234,415,67.75,884,80,4,0,0.222,35.5,9.4832,12.2145
2016,1,4,13,30,81,651,-9,0.866,4.5,84.93,-7,1010,317,393,68.79,873,77,4,0,0.227,33.7,12.7200,16.4020
2016,1,4,14,30,65,629,-9,0.866,4,82.78,-7,1010,255,317,72.43,825,68,4,4,0.23500000000000001,32.1,9.8529,12.7663
2016,1,4,15,30,50,532,-9,0.866,3.5,81.25,-7,1010,158,196,78.31,708,52,4,4,0.245,30.8,5.7680,7.5510
2016,1,4,16,30,26,258,-9,0.866,3,79.69,-7,1010,45,55,85.93,417,26,4,4,0.259,29.6,0.0000,0.0000
2016,1,4,17,30,0,0,-10,0.866,2.5,81.89,-8,1010,0,0,94.82000000000001,0,0,4,0,0.273,28.8,0.0000,0.0000
2016,1,4,18,30,0,0,-11,0.866,1.9000000000000001,77.79,-8,1010,0,0,104.59,0,0,4,0,0.289,25.1,0.0000,0.0000
2016,1,4,19,30,0,0,-12,0.866,1.1,72.28,-8,1010,0,0,114.92,0,0,4,0,0.303,13,0.0000,0.0000
2016,1,4,20,30,0,0,-12,0.866,1,63.13,-7,1010,0,0,125.49000000000001,0,0,4,0,0.318,319.90000000000003,0.0000,0.0000
2016,1,4,21,30,0,0,-12,0.866,1.9000000000000001,66.98,-7,1010,0,0,135.96,0,0,4,0,0.336,246,0.0000,0.0000
2016,1,4,22,30,0,0,-10,0.866,2.9000000000000004,74.48,-7,1010,0,0,145.76,0,0,1,0,0.359,231,0.0000,0.0000
2016,1,4,23,30,0,0,-9,0.866,3.8000000000000003,79.88,-7,1010,0,0,153.75,0,0,0,0,0.379,226.9,0.0000,0.0000
2016,1,5,0,30,0,0,-9,0.866,4.5,83.39,-7,1010,0,0,157.6,0,0,1,0,0.391,226.20000000000002,0.0000,0.0000
2016,1,5,1,30,0,0,-8,0.866,5.2,85.79,-7,1010,0,0,155.21,0,0,1,0,0.399,225.3,0.0000,0.0000
2016,1,5,2,30,0,0,-8,0.866,5.7,87.77,-7,1010,0,0,147.97,0,0,0,0,0.40800000000000003,223.5,0.0000,0.0000
2016,1,5,3,30,0,0,-8,0.866,6.2,83.46000000000001,-6,1010,0,0,138.47,0,0,1,0,0.41600000000000004,221.9,0.0000,0.0000
2016,1,5,4,30,0,0,-8,0.866,6.5,85.74,-6,1010,0,0,128.09,0,0,1,0,0.419,222.3,0.0000,0.0000
2016,1,5,5,30,0,0,-7,0.866,6.7,87.02,-6,1010,0,0,117.5,0,0,1,0,0.417,222.9,0.0000,0.0000
2016,1,5,6,30,0,0,-7,0.866,7,87.76,-6,1010,0,0,107.08,0,0,0,0,0.41500000000000004,222.3,0.0000,0.0000
2016,1,5,7,30,0,0,-7,0.866,7.300000000000001,88.16,-6,1010,0,0,97.13,0,0,0,0,0.41400000000000003,222.4,0.0000,0.0000
2016,1,5,8,30,16,288,-7,0.866,7.7,88.21000000000001,-6,1010,26,26,87.98,288,16,0,0,0.41400000000000003,223.5,0.0000,0.0000
2016,1,5,9,30,45,657,-7,0.866,8.1,83.83,-5,1010,159,159,79.99,657,45,0,0,0.418,224.8,5.7776,7.5814
2016,1,5,10,30,63,790,-6,0.866,8.3,80.67,-4,1010,285,285,73.62,790,63,0,0,0.435,225.20000000000002,10.8703,14.1112
2016,1,5,11,30,144,212,-6,0.866,8.3,84.01,-4,1010,219,371,69.36,847,73,4,0,0.461,224.20000000000002,8.7383,11.2753
2016,1,5,12,30,104,567,-5,0.866,8.4,81.96000000000001,-3,1000,320,405,67.64,859,78,4,0,0.488,222.10000000000002,12.9818,16.7189
2016,1,5,13,30,82,825,-4,0.866,8.5,79.99,-2,1000,382,382,68.66,825,82,1,0,0.501,219.70000000000002,15.3475,19.7873
2016,1,5,14,30,76,756,-4,0.866,8.5,82.69,-2,1000,307,307,72.29,756,76,0,0,0.492,219,11.8801,15.3897
2016,1,5,15,30,60,627,-4,0.866,8.3,83.97,-2,1000,189,189,78.16,627,60,1,0,0.47100000000000003,219.9,6.9059,9.0382
2016,1,5,16,30,29,321,-4,0.866,8.1,83.89,-2,1000,53,53,85.78,321,29,4,4,0.451,221,0.0000,0.0000
2016,1,5,17,30,0,0,-4,0.866,8,83.53,-2,1000,0,0,94.67,0,0,4,0,0.446,221.60000000000002,0.0000,0.0000
2016,1,5,18,30,0,0,-4,0.866,8,84.16,-2,1000,0,0,104.44,0,0,4,0,0.463,222.20000000000002,0.0000,0.0000
2016,1,5,19,30,0,0,-4,0.866,8,85.82000000000001,-2,1000,0,0,114.77,0,0,1,0,0.509,222.9,0.0000,0.0000
2016,1,5,20,30,0,0,-3,0.866,8,87.29,-2,1000,0,0,125.34,0,0,1,0,0.5740000000000001,221.9,0.0000,0.0000
2016,1,5,21,30,0,0,-3,0.866,8.1,87.77,-2,1000,0,0,135.81,0,0,0,0,0.636,220.10000000000002,0.0000,0.0000
2016,1,5,22,30,0,0,-3,0.866,8.4,87.8,-2,1000,0,0,145.61,0,0,1,0,0.679,219,0.0000,0.0000
2016,1,5,23,30,0,0,-3,0.866,8.5,87.89,-2,1000,0,0,153.61,0,0,1,0,0.6930000000000001,218.10000000000002,0.0000,0.0000
2016,1,6,0,30,0,0,-3,0.866,8.4,87.55,-2,1000,0,0,157.49,0,0,0,0,0.686,218.8,0.0000,0.0000
2016,1,6,1,30,0,0,-3,0.866,8.200000000000001,86.84,-2,1000,0,0,155.14000000000001,0,0,0,0,0.673,221.4,0.0000,0.0000
2016,1,6,2,30,0,0,-4,0.866,7.9,86.12,-2,1000,0,0,147.95000000000002,0,0,1,0,0.666,223.70000000000002,0.0000,0.0000
2016,1,6,3,30,0,0,-4,0.866,7.6000000000000005,85.48,-2,1000,0,0,138.46,0,0,1,0,0.658,225.4,0.0000,0.0000
2016,1,6,4,30,0,0,-4,0.866,7.300000000000001,85.08,-2,1000,0,0,128.09,0,0,8,0,0.653,227.60000000000002,0.0000,0.0000
2016,1,6,5,30,0,0,-4,0.866,7,85.77,-2,1000,0,0,117.51,0,0,8,0,0.652,230.10000000000002,0.0000,0.0000
2016,1,6,6,30,0,0,-3,0.866,6.6000000000000005,86.75,-2,1000,0,0,107.08,0,0,4,0,0.634,231.4,0.0000,0.0000
2016,1,6,7,30,0,0,-3,0.866,6.5,87.10000000000001,-2,1000,0,0,97.12,0,0,4,0,0.619,231.3,0.0000,0.0000
2016,1,6,8,30,23,0,-3,0.866,6.4,87.42,-2,1000,23,23,87.95,142,18,4,4,0.615,229.70000000000002,0.0000,0.0000
2016,1,6,9,30,59,512,-3,0.866,6.300000000000001,83.42,-1,1000,149,149,79.95,512,59,4,4,0.61,228.70000000000002,5.4140,7.1041
2016,1,6,10,30,83,669,-2,0.866,6,87.11,-1,1000,273,273,73.55,669,83,4,4,0.61,226.3,10.4206,13.5258
2016,1,6,11,30,55,786,-2,0.866,5.800000000000001,84.12,0,1000,334,359,69.27,738,98,8,0,0.62,223.10000000000002,13.3389,17.2097
2016,1,6,12,30,96,611,-1,0.866,5.7,87.24,0,1000,330,394,67.53,762,103,8,0,0.626,220.5,13.4011,17.2570
2016,1,6,13,30,84,642,-1,0.866,5.6000000000000005,90.04,0,1000,319,372,68.53,729,105,8,0,0.622,219,12.8325,16.5424
2016,1,6,14,30,103,500,-1,0.866,5.5,91.64,0,1000,257,299,72.15,673,93,8,4,0.607,218.60000000000002,9.9603,12.9001
2016,1,6,15,30,75,399,-1,0.866,5.5,92.5,0,1000,158,184,78.01,555,69,8,4,0.585,219,5.7787,7.5610
2016,1,6,16,30,30,184,-1,0.866,5.5,91.69,0,1000,45,52,85.62,271,31,8,4,0.5760000000000001,219.3,0.0000,0.0000
2016,1,6,17,30,0,0,-1,0.866,5.5,89.71000000000001,0,1000,0,0,94.51,0,0,8,0,0.586,220.3,0.0000,0.0000
2016,1,6,18,30,0,0,-1,0.866,5.5,89.18,0,1000,0,0,104.29,0,0,8,0,0.613,222.3,0.0000,0.0000
2016,1,6,19,30,0,0,-1,0.866,5.300000000000001,89.35000000000001,0,1000,0,0,114.61,0,0,8,0,0.659,223.20000000000002,0.0000,0.0000
2016,1,6,20,30,0,0,-1,0.866,5.1000000000000005,90.06,0,1000,0,0,125.18,0,0,8,0,0.723,222.9,0.0000,0.0000
2016,1,6,21,30,0,0,-1,0.866,5,90.68,0,1000,0,0,135.65,0,0,8,0,0.79,221.70000000000002,0.0000,0.0000
2016,1,6,22,30,0,0,-1,0.866,5,90.28,0,1000,0,0,145.46,0,0,8,0,0.862,222,0.0000,0.0000
2016,1,6,23,30,0,0,-1,0.866,4.9,89.43,0,1000,0,0,153.46,0,0,8,0,0.936,224.5,0.0000,0.0000
2016,1,7,0,30,0,0,-1,0.866,4.7,88.81,0,1000,0,0,157.36,0,0,8,0,0.99,227.20000000000002,0.0000,0.0000
2016,1,7,1,30,0,0,-1,0.866,4.5,87.99,0,1000,0,0,155.07,0,0,8,0,1.014,228.70000000000002,0.0000,0.0000
2016,1,7,2,30,0,0,-1,0.866,4.4,86.96000000000001,0,1000,0,0,147.92000000000002,0,0,8,0,1.02,227.8,0.0000,0.0000
2016,1,7,3,30,0,0,-2,0.866,4.2,86.18,0,1000,0,0,138.45000000000002,0,0,8,0,1.03,226.9,0.0000,0.0000
2016,1,7,4,30,0,0,-2,0.866,3.9000000000000004,85.83,0,1000,0,0,128.09,0,0,8,0,1.055,229.9,0.0000,0.0000
2016,1,7,5,30,0,0,-2,0.866,3.5,85.5,0,1000,0,0,117.5,0,0,8,0,1.091,232.10000000000002,0.0000,0.0000
2016,1,7,6,30,0,0,-2,0.866,3.1,85.31,0,990,0,0,107.07000000000001,0,0,8,0,1.118,229.8,0.0000,0.0000
2016,1,7,7,30,0,0,-2,0.866,2.9000000000000004,85.42,0,990,0,0,97.10000000000001,0,0,8,0,1.125,223.70000000000002,0.0000,0.0000
2016,1,7,8,30,8,0,-2,0.866,2.9000000000000004,85.94,0,990,8,22,87.92,138,17,8,4,1.127,213.10000000000002,0.0000,0.0000
2016,1,7,9,30,56,0,-1,0.866,3,87.78,0,990,56,144,79.89,498,57,4,4,1.135,199.10000000000002,2.0347,2.6697
2016,1,7,10,30,102,4,-1,0.866,3.3000000000000003,91.79,0,990,103,267,73.48,667,77,4,4,1.158,191,3.9346,5.1064
2016,1,7,11,30,127,5,0,0.866,3.5,88.65,1,990,129,351,69.17,731,91,4,0,1.198,187.70000000000002,5.1570,6.6527
2016,1,7,12,30,153,39,0,0.866,3.5,90.63,1,990,169,384,67.41,741,100,4,0,1.235,187.8,6.8706,8.8464
2016,1,7,13,30,156,143,0,0.866,3.4000000000000004,91.22,2,990,209,364,68.39,716,100,4,0,1.2530000000000001,187.3,8.4189,10.8511
2016,1,7,14,30,134,108,0,0.866,3.2,85.12,2,990,168,292,72,647,92,4,4,1.2630000000000001,185.5,6.5216,8.4445
2016,1,7,15,30,86,77,0,0.866,3.2,85.28,2,990,102,178,77.85000000000001,507,72,8,4,1.28,181.9,3.7345,4.8850
2016,1,7,16,30,28,13,0,0.866,3.3000000000000003,84.78,2,990,29,50,85.46000000000001,222,33,4,4,1.311,176.3,0.0000,0.0000
2016,1,7,17,30,0,0,0,0.866,3.4000000000000004,83.64,2,990,0,0,94.35000000000001,0,0,8,0,1.35,174.8,0.0000,0.0000
2016,1,7,18,30,0,0,0,0.866,3.5,84.15,2,990,0,0,104.13,0,0,8,0,1.3860000000000001,174.70000000000002,0.0000,0.0000
2016,1,7,19,30,0,0,0,0.866,3.5,85.22,2,990,0,0,114.45,0,0,4,0,1.41,176.5,0.0000,0.0000
2016,1,7,20,30,0,0,0,0.866,3.5,86.13,2,990,0,0,125.03,0,0,8,0,1.419,179.10000000000002,0.0000,0.0000
2016,1,7,21,30,0,0,0,0.866,3.5,86.88,2,990,0,0,135.49,0,0,4,0,1.422,178.60000000000002,0.0000,0.0000
2016,1,7,22,30,0,0,0,0.866,3.6,87.86,2,990,0,0,145.3,0,0,4,0,1.42,176.10000000000002,0.0000,0.0000
2016,1,7,23,30,0,0,0,0.866,3.7,88.87,2,990,0,0,153.3,0,0,4,0,1.414,173.9,0.0000,0.0000
2016,1,8,0,30,0,0,0,0.866,3.8000000000000003,89.60000000000001,2,990,0,0,157.23,0,0,4,0,1.408,174.4,0.0000,0.0000
2016,1,8,1,30,0,0,0,0.866,3.8000000000000003,89.86,2,990,0,0,154.99,0,0,4,0,1.4040000000000001,177.3,0.0000,0.0000
2016,1,8,2,30,0,0,0,0.866,3.9000000000000004,88.89,2,990,0,0,147.88,0,0,8,0,1.3920000000000001,182.10000000000002,0.0000,0.0000
