Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,992533,-,-,-,45.61,-83.34,-5,176,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,1,1,0,30,0,0,0,0,0,0,8,-2.5,157.36,0,0.01,10.100000000000001,1.2000000000000002,12,96.72,-2,986,0.0000,0.0000
2019,1,1,1,30,0,0,0,0,0,0,8,-4.4,154.94,0,0.01,10.200000000000001,1,4,96.02,-3.9000000000000004,989,0.0000,0.0000
2019,1,1,2,30,0,0,0,0,0,0,4,-6.300000000000001,147.8,0,0.01,10,0.9,180,95.06,-5.6000000000000005,991,0.0000,0.0000
2019,1,1,3,30,0,0,0,0,0,0,8,-7.4,138.4,0,0.01,9.600000000000001,0.8,356,95.47,-6.800000000000001,993,0.0000,0.0000
2019,1,1,4,30,0,0,0,0,0,0,8,-8,128.14000000000001,0,0.01,9.3,0.7000000000000001,352,96.19,-7.5,995,0.0000,0.0000
2019,1,1,5,30,0,0,0,0,0,0,4,-8.5,117.67,0,0.01,9,0.5,349,96.93,-8.1,997,0.0000,0.0000
2019,1,1,6,30,0,0,0,0,0,0,7,-9.1,107.37,0,0.01,8.5,0.4,349,96.78,-8.700000000000001,999,0.0000,0.0000
2019,1,1,7,30,0,0,0,0,0,0,8,-9.700000000000001,97.54,0,0.01,7.9,0.30000000000000004,350,95.91,-9.200000000000001,1000,0.0000,0.0000
2019,1,1,8,30,13,182,19,16,291,25,4,-10.100000000000001,88.18,43,0.01,7.2,0.2,351,95.49,-9.5,1001,0.0000,0.0000
2019,1,1,9,30,34,713,151,34,713,151,0,-10.100000000000001,80.56,0,0.01,6.5,0.2,353,95.26,-9.5,1002,0.0000,0.0000
2019,1,1,10,30,45,843,272,45,843,272,0,-10,74.36,0,0.01,5.9,0.2,352,95.08,-9.4,1003,13.3767,10.2916
2019,1,1,11,30,50,902,355,50,902,355,0,-10.100000000000001,70.22,0,0.01,5.5,0.2,351,93.99,-9.3,1004,18.1379,14.0420
2019,1,1,12,30,56,863,371,52,920,388,0,-10.200000000000001,68.57000000000001,0,0.01,5.300000000000001,0.2,349,92.74,-9.200000000000001,1004,19.2324,14.9186
2019,1,1,13,30,76,649,302,51,906,367,7,-10.200000000000001,69.60000000000001,0,0.01,5.2,0.2,348,90.56,-8.9,1004,15.5157,12.0212
2019,1,1,14,30,70,579,237,48,853,295,7,-10.100000000000001,73.19,0,0.01,5.1000000000000005,0.2,348,89.44,-8.700000000000001,1005,11.7814,9.0820
2019,1,1,15,30,53,371,124,41,733,181,4,-10.200000000000001,78.95,100,0.01,4.800000000000001,0.2,350,88.98,-8.700000000000001,1005,5.9142,4.5131
2019,1,1,16,30,19,138,28,23,432,51,4,-10.700000000000001,86.34,86,0.01,4.4,0.2,353,87.71000000000001,-9,1005,0.0000,0.0000
2019,1,1,17,30,0,0,0,0,0,0,0,-11.100000000000001,95.35000000000001,0,0.01,3.9000000000000004,0.2,354,85.32000000000001,-9.1,1005,0.0000,0.0000
2019,1,1,18,30,0,0,0,0,0,0,0,-11.5,105.01,0,0.01,3.6,0.2,353,82.39,-9.1,1005,0.0000,0.0000
