Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,946727,-,-,-,44.69,-85.5,-5,285,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2016,1,1,0,30,0,0,0,0,0,0,4,-7,158.13,0,0.866,5.6000000000000005,0.47800000000000004,256.6,80.81,-5,980,0.0000,0.0000
2016,1,1,1,30,0,0,0,0,0,0,4,-8,156.49,0,0.866,5.300000000000001,0.464,258,85.5,-6,980,0.0000,0.0000
2016,1,1,2,30,0,0,0,0,0,0,4,-8,149.57,0,0.866,5.1000000000000005,0.47200000000000003,258.8,84.06,-6,980,0.0000,0.0000
2016,1,1,3,30,0,0,0,0,0,0,4,-8,140.13,0,0.866,5,0.498,261.6,83.58,-6,980,0.0000,0.0000
2016,1,1,4,30,0,0,0,0,0,0,4,-8,129.73,0,0.866,4.9,0.515,263.3,83.77,-6,980,0.0000,0.0000
2016,1,1,5,30,0,0,0,0,0,0,4,-8,119.09,0,0.866,4.800000000000001,0.498,265.7,84.59,-6,980,0.0000,0.0000
2016,1,1,6,30,0,0,0,0,0,0,4,-7,108.58,0,0.866,4.800000000000001,0.47000000000000003,266.3,85.92,-6,980,0.0000,0.0000
2016,1,1,7,30,0,0,0,0,0,0,4,-7,98.52,0,0.866,4.800000000000001,0.455,267,86.98,-6,980,0.0000,0.0000
2016,1,1,8,30,0,0,0,0,0,0,8,-7,89.22,0,0.866,4.800000000000001,0.449,267.40000000000003,81.41,-5,980,0.0000,0.0000
2016,1,1,9,30,31,0,31,57,466,130,8,-7,81.04,4,0.866,5,0.448,266.90000000000003,82.85000000000001,-5,980,0.0000,0.0000
2016,1,1,10,30,62,0,62,78,681,261,4,-7,74.42,4,0.866,5.300000000000001,0.457,267.40000000000003,84.76,-5,980,3.0475,2.3444
2016,1,1,11,30,85,0,85,88,773,355,4,-6,69.85000000000001,0,0.866,5.5,0.495,268.8,79.96000000000001,-4,980,4.3573,3.3749
2016,1,1,12,30,102,0,102,91,805,396,4,-6,67.78,0,0.866,5.300000000000001,0.561,267.6,80.27,-4,980,5.3230,4.1325
2016,1,1,13,30,95,0,95,86,804,382,4,-6,68.45,0,0.866,4.9,0.635,264.5,80.76,-4,980,4.9298,3.8246
2016,1,1,14,30,77,0,77,79,746,312,4,-6,71.77,4,0.866,4.4,0.7030000000000001,257.3,81.68,-4,980,3.8787,2.9965
2016,1,1,15,30,49,0,49,63,622,199,4,-6,77.39,4,0.866,3.9000000000000004,0.76,248.3,83.18,-4,980,2.3528,1.8002
2016,1,1,16,30,16,0,16,34,336,65,4,-6,84.82000000000001,4,0.866,3.3000000000000003,0.79,241.3,83.8,-4,980,0.0000,0.0000
2016,1,1,17,30,0,0,0,0,0,0,4,-6,93.60000000000001,0,0.866,3,0.765,232.10000000000002,89.61,-5,980,0.0000,0.0000
2016,1,1,18,30,0,0,0,0,0,0,4,-6,103.31,0,0.866,3.1,0.6900000000000001,221.8,90.03,-5,980,0.0000,0.0000
2016,1,1,19,30,0,0,0,0,0,0,4,-6,113.61,0,0.866,3.1,0.615,214.5,91.61,-5,980,0.0000,0.0000
2016,1,1,20,30,0,0,0,0,0,0,4,-6,124.22,0,0.866,3.1,0.5690000000000001,213.70000000000002,85.79,-4,980,0.0000,0.0000
2016,1,1,21,30,0,0,0,0,0,0,4,-5,134.8,0,0.866,3.2,0.547,218.9,86.79,-4,980,0.0000,0.0000
2016,1,1,22,30,0,0,0,0,0,0,4,-5,144.85,0,0.866,3.2,0.54,228.20000000000002,89.19,-4,980,0.0000,0.0000
2016,1,1,23,30,0,0,0,0,0,0,4,-5,153.33,0,0.866,3.1,0.549,243.4,90.85000000000001,-4,980,0.0000,0.0000
2016,1,2,0,30,0,0,0,0,0,0,4,-5,158.03,0,0.866,3.1,0.5710000000000001,259,90.89,-4,980,0.0000,0.0000
2016,1,2,1,30,0,0,0,0,0,0,4,-5,156.45000000000002,0,0.866,3,0.587,270.3,89.44,-4,980,0.0000,0.0000
2016,1,2,2,30,0,0,0,0,0,0,4,-5,149.57,0,0.866,2.7,0.586,275.7,86.21000000000001,-4,980,0.0000,0.0000
2016,1,2,3,30,0,0,0,0,0,0,4,-6,140.15,0,0.866,2.4000000000000004,0.579,277.3,88.38,-5,980,0.0000,0.0000
2016,1,2,4,30,0,0,0,0,0,0,4,-7,129.76,0,0.866,2.3000000000000003,0.593,275.2,83.75,-5,980,0.0000,0.0000
2016,1,2,5,30,0,0,0,0,0,0,4,-7,119.12,0,0.866,2.3000000000000003,0.616,274,88.12,-6,980,0.0000,0.0000
2016,1,2,6,30,0,0,0,0,0,0,4,-7,108.61,0,0.866,2.3000000000000003,0.62,270.7,88.98,-5,980,0.0000,0.0000
2016,1,2,7,30,0,0,0,0,0,0,4,-7,98.54,0,0.866,2.5,0.618,266.1,83.69,-5,980,0.0000,0.0000
2016,1,2,8,30,0,0,0,0,0,0,4,-6,89.22,0,0.866,2.9000000000000004,0.63,260.5,79.72,-4,980,0.0000,0.0000
2016,1,2,9,30,49,524,131,49,524,131,4,-5,81.02,4,0.866,3.8000000000000003,0.655,253.4,82.88,-3,980,0.0000,0.0000
2016,1,2,10,30,68,714,260,68,714,260,4,-3,74.38,4,0.866,4.800000000000001,0.6910000000000001,242.8,81.31,-1,980,12.7842,9.8355
2016,1,2,11,30,76,800,353,76,800,353,1,-2,69.79,0,0.866,5.6000000000000005,0.722,234.20000000000002,80.84,0,970,18.1053,14.0243
2016,1,2,12,30,79,834,396,79,834,396,0,-2,67.7,0,0.866,6.2,0.725,232.8,83.58,0,970,20.6793,16.0560
2016,1,2,13,30,104,553,308,78,828,383,8,-2,68.35000000000001,0,0.866,6.5,0.712,230.60000000000002,85.91,0,970,15.9965,12.4115
2016,1,2,14,30,70,784,317,70,784,317,8,-1,71.65,4,0.866,6.6000000000000005,0.685,228.9,87.18,0,970,15.9858,12.3519
2016,1,2,15,30,56,677,205,56,677,205,1,-1,77.26,0,0.866,6.800000000000001,0.671,228.5,87.10000000000001,0,970,9.8511,7.5392
2016,1,2,16,30,31,414,69,31,414,69,1,-2,84.69,0,0.866,6.9,0.73,229.20000000000002,84.37,0,970,0.0000,0.0000
2016,1,2,17,30,0,0,0,0,0,0,1,-2,93.46000000000001,0,0.866,7,0.747,234.5,86.9,-1,970,0.0000,0.0000
2016,1,2,18,30,0,0,0,0,0,0,4,-3,103.17,0,0.866,6.9,0.645,246.3,84.54,-1,970,0.0000,0.0000
2016,1,2,19,30,0,0,0,0,0,0,4,-3,113.47,0,0.866,6.4,0.578,259.2,88.58,-1,970,0.0000,0.0000
2016,1,2,20,30,0,0,0,0,0,0,1,-4,124.08,0,0.866,5.6000000000000005,0.608,271.3,86.14,-2,970,0.0000,0.0000
2016,1,2,21,30,0,0,0,0,0,0,4,-4,134.66,0,0.866,5.1000000000000005,0.642,280.5,85.4,-2,970,0.0000,0.0000
2016,1,2,22,30,0,0,0,0,0,0,4,-3,144.71,0,0.866,5,0.626,289.6,86.85000000000001,-2,970,0.0000,0.0000
2016,1,2,23,30,0,0,0,0,0,0,4,-3,153.20000000000002,0,0.866,5.1000000000000005,0.596,301.8,88.58,-1,970,0.0000,0.0000
2016,1,3,0,30,0,0,0,0,0,0,4,-3,157.93,0,0.866,5.5,0.5750000000000001,313.8,88.19,-1,970,0.0000,0.0000
2016,1,3,1,30,0,0,0,0,0,0,4,-4,156.4,0,0.866,5.800000000000001,0.552,325,85.25,-2,970,0.0000,0.0000
2016,1,3,2,30,0,0,0,0,0,0,4,-4,149.56,0,0.866,5.9,0.536,331.8,81.75,-2,970,0.0000,0.0000
2016,1,3,3,30,0,0,0,0,0,0,4,-5,140.17000000000002,0,0.866,5.800000000000001,0.527,336.20000000000005,84.69,-2,970,0.0000,0.0000
2016,1,3,4,30,0,0,0,0,0,0,4,-5,129.79,0,0.866,5.6000000000000005,0.514,339,81.86,-3,970,0.0000,0.0000
2016,1,3,5,30,0,0,0,0,0,0,4,-6,119.14,0,0.866,5.2,0.489,340.8,79.58,-3,980,0.0000,0.0000
2016,1,3,6,30,0,0,0,0,0,0,4,-6,108.63,0,0.866,5,0.461,341.90000000000003,77.68,-3,980,0.0000,0.0000
2016,1,3,7,30,0,0,0,0,0,0,4,-6,98.55,0,0.866,4.800000000000001,0.45,342.90000000000003,76.07000000000001,-3,980,0.0000,0.0000
2016,1,3,8,30,0,0,0,0,0,0,4,-6,89.22,0,0.866,4.800000000000001,0.455,343.8,75.11,-3,980,0.0000,0.0000
2016,1,3,9,30,35,0,35,49,548,135,4,-6,81.01,4,0.866,4.9,0.464,344.1,76.63,-2,980,0.0000,0.0000
2016,1,3,10,30,70,0,70,71,725,266,4,-6,74.34,4,0.866,5,0.47200000000000003,343.8,73.61,-2,980,3.4432,2.6491
2016,1,3,11,30,95,0,95,83,799,360,4,-5,69.73,0,0.866,5.1000000000000005,0.481,342.8,74.79,-2,980,4.8751,3.7765
2016,1,3,12,30,136,7,139,88,826,403,4,-5,67.61,0,0.866,5,0.492,341.1,75.03,-2,980,7.2641,5.6405
2016,1,3,13,30,135,10,139,86,820,390,4,-5,68.24,0,0.866,4.6000000000000005,0.503,339.3,75.3,-2,980,7.2259,5.6072
2016,1,3,14,30,113,4,115,78,768,322,4,-5,71.53,4,0.866,4,0.512,337.1,81.42,-2,980,5.8057,4.4867
2016,1,3,15,30,74,0,74,63,652,208,4,-5,77.13,4,0.866,3.3000000000000003,0.519,334.1,81.61,-3,980,3.5590,2.7244
2016,1,3,16,30,25,0,25,35,375,71,4,-5,84.55,4,0.866,2.8000000000000003,0.527,330.8,86.07000000000001,-3,980,0.0000,0.0000
2016,1,3,17,30,0,0,0,0,0,0,4,-6,93.32000000000001,0,0.866,2.5,0.534,331.20000000000005,87.57000000000001,-4,980,0.0000,0.0000
2016,1,3,18,30,0,0,0,0,0,0,8,-7,103.02,0,0.866,2.3000000000000003,0.538,335.5,84.92,-5,980,0.0000,0.0000
2016,1,3,19,30,0,0,0,0,0,0,8,-7,113.33,0,0.866,2,0.537,339.6,82.98,-5,980,0.0000,0.0000
2016,1,3,20,30,0,0,0,0,0,0,8,-7,123.94,0,0.866,1.8,0.53,341.70000000000005,87.25,-6,980,0.0000,0.0000
2016,1,3,21,30,0,0,0,0,0,0,8,-8,134.52,0,0.866,1.6,0.519,343.1,85.58,-6,980,0.0000,0.0000
2016,1,3,22,30,0,0,0,0,0,0,8,-7,144.57,0,0.866,1.5,0.507,345.8,86.08,-6,980,0.0000,0.0000
2016,1,3,23,30,0,0,0,0,0,0,8,-7,153.06,0,0.866,1.5,0.496,353.70000000000005,87.16,-6,980,0.0000,0.0000
2016,1,4,0,30,0,0,0,0,0,0,4,-7,157.82,0,0.866,2,0.47800000000000004,10.600000000000001,87.22,-6,980,0.0000,0.0000
2016,1,4,1,30,0,0,0,0,0,0,4,-7,156.34,0,0.866,3,0.45,29.5,87.4,-6,980,0.0000,0.0000
2016,1,4,2,30,0,0,0,0,0,0,4,-7,149.55,0,0.866,3.9000000000000004,0.41100000000000003,38.1,85.99,-6,990,0.0000,0.0000
2016,1,4,3,30,0,0,0,0,0,0,8,-8,140.18,0,0.866,3.8000000000000003,0.368,40.400000000000006,86.47,-7,990,0.0000,0.0000
2016,1,4,4,30,0,0,0,0,0,0,4,-10,129.8,0,0.866,3.4000000000000004,0.327,39.400000000000006,91.08,-9,990,0.0000,0.0000
2016,1,4,5,30,0,0,0,0,0,0,4,-11,119.16,0,0.866,3.3000000000000003,0.296,36.800000000000004,88.42,-10,990,0.0000,0.0000
2016,1,4,6,30,0,0,0,0,0,0,4,-12,108.64,0,0.866,3.3000000000000003,0.271,35.300000000000004,86.59,-11,990,0.0000,0.0000
2016,1,4,7,30,0,0,0,0,0,0,4,-13,98.56,0,0.866,3,0.253,34.9,85.94,-12,990,0.0000,0.0000
2016,1,4,8,30,0,0,0,0,0,0,4,-14,89.21000000000001,0,0.866,3,0.23900000000000002,37.1,86.55,-12,990,0.0000,0.0000
2016,1,4,9,30,46,400,108,42,657,145,4,-14,80.98,4,0.866,3.5,0.229,41.6,82.29,-11,990,0.0000,0.0000
2016,1,4,10,30,69,520,210,58,821,280,4,-13,74.3,4,0.866,3.9000000000000004,0.223,46.300000000000004,76.71000000000001,-10,990,10.3332,7.9509
2016,1,4,11,30,99,529,283,67,893,377,4,-12,69.66,0,0.866,3.7,0.223,51.800000000000004,79.33,-9,990,14.5318,11.2581
2016,1,4,12,30,105,565,322,69,921,422,4,-12,67.52,0,0.866,3.2,0.228,59.800000000000004,73.53,-9,990,16.8400,13.0775
2016,1,4,13,30,67,917,409,67,917,409,1,-12,68.12,0,0.866,2.8000000000000003,0.23600000000000002,69.2,73.53,-9,990,21.2834,16.5177
2016,1,4,14,30,60,878,340,60,878,340,1,-12,71.4,0,0.866,2.2,0.245,81,72.99,-9,990,17.1854,13.2835
2016,1,4,15,30,48,785,225,48,785,225,1,-12,76.99,0,0.866,1.4000000000000001,0.252,93.7,79.93,-10,990,10.8312,8.2934
2016,1,4,16,30,28,559,82,28,559,82,4,-14,84.4,4,0.866,1.2000000000000002,0.259,109.30000000000001,84.15,-12,990,0.0000,0.0000
2016,1,4,17,30,0,0,0,0,0,0,1,-16,93.17,0,0.866,1.4000000000000001,0.267,125.4,77.25,-13,1000,0.0000,0.0000
2016,1,4,18,30,0,0,0,0,0,0,8,-16,102.88,0,0.866,1.6,0.277,144.4,80.25,-14,1000,0.0000,0.0000
2016,1,4,19,30,0,0,0,0,0,0,8,-17,113.19,0,0.866,1.8,0.289,160,91.73,-16,1000,0.0000,0.0000
2016,1,4,20,30,0,0,0,0,0,0,8,-17,123.8,0,0.866,2.1,0.305,167.9,94.38,-17,1000,0.0000,0.0000
2016,1,4,21,30,0,0,0,0,0,0,8,-18,134.37,0,0.866,2.2,0.324,171.8,96.12,-18,1000,0.0000,0.0000
2016,1,4,22,30,0,0,0,0,0,0,8,-18,144.42000000000002,0,0.866,2.4000000000000004,0.34400000000000003,173.70000000000002,93.8,-18,1000,0.0000,0.0000
2016,1,4,23,30,0,0,0,0,0,0,8,-18,152.92000000000002,0,0.866,2.7,0.363,174.70000000000002,87.66,-17,1000,0.0000,0.0000
2016,1,5,0,30,0,0,0,0,0,0,1,-18,157.70000000000002,0,0.866,3,0.38,176.3,84.46000000000001,-16,990,0.0000,0.0000
2016,1,5,1,30,0,0,0,0,0,0,8,-17,156.28,0,0.866,3.6,0.397,179.10000000000002,83.25,-15,990,0.0000,0.0000
2016,1,5,2,30,0,0,0,0,0,0,4,-16,149.53,0,0.866,4.1000000000000005,0.418,181.70000000000002,83.48,-14,990,0.0000,0.0000
2016,1,5,3,30,0,0,0,0,0,0,4,-15,140.18,0,0.866,4.4,0.44,181.4,88.34,-14,990,0.0000,0.0000
2016,1,5,4,30,0,0,0,0,0,0,4,-15,129.82,0,0.866,4.3,0.459,180.9,90.89,-13,990,0.0000,0.0000
2016,1,5,5,30,0,0,0,0,0,0,8,-14,119.17,0,0.866,4.3,0.47900000000000004,181.60000000000002,85.93,-13,990,0.0000,0.0000
2016,1,5,6,30,0,0,0,0,0,0,4,-14,108.65,0,0.866,4.4,0.498,183.5,88.9,-13,990,0.0000,0.0000
2016,1,5,7,30,0,0,0,0,0,0,4,-14,98.55,0,0.866,4.6000000000000005,0.513,184,84.21000000000001,-12,990,0.0000,0.0000
2016,1,5,8,30,0,0,0,0,0,0,1,-13,89.19,0,0.866,4.800000000000001,0.521,188.20000000000002,81.36,-11,990,0.0000,0.0000
2016,1,5,9,30,48,0,48,50,545,135,4,-12,80.95,4,0.866,5.1000000000000005,0.52,192,84.93,-10,990,0.0000,0.0000
2016,1,5,10,30,94,0,94,81,669,263,4,-10,74.24,4,0.866,5.4,0.512,190.3,78.41,-7,990,4.6279,3.5613
2016,1,5,11,30,125,6,127,98,744,358,4,-8,69.58,0,0.866,5.7,0.497,195.10000000000002,78.99,-5,990,6.5260,5.0563
2016,1,5,12,30,156,47,174,104,776,402,4,-6,67.42,0,0.866,6.1000000000000005,0.481,201,78.53,-3,990,9.1074,7.0732
2016,1,5,13,30,145,27,155,105,760,390,4,-5,68,0,0.866,6.4,0.47000000000000003,210,79.55,-2,990,8.0740,6.2669
2016,1,5,14,30,123,18,129,95,711,323,4,-4,71.26,4,0.866,6.4,0.47000000000000003,214.3,81.95,-2,990,6.5288,5.0474
2016,1,5,15,30,73,602,211,73,602,211,4,-4,76.84,4,0.866,6.1000000000000005,0.485,216.10000000000002,82.91,-2,990,10.1677,7.7875
2016,1,5,16,30,40,344,74,40,344,74,1,-4,84.26,0,0.866,5.300000000000001,0.519,216.4,82.14,-2,990,0.0000,0.0000
2016,1,5,17,30,0,0,0,0,0,0,8,-5,93.02,0,0.866,4.5,0.5750000000000001,213.60000000000002,85.66,-3,990,0.0000,0.0000
2016,1,5,18,30,0,0,0,0,0,0,8,-5,102.73,0,0.866,4,0.641,209.8,88.71000000000001,-4,990,0.0000,0.0000
2016,1,5,19,30,0,0,0,0,0,0,1,-6,113.04,0,0.866,3.9000000000000004,0.6910000000000001,204.5,84.66,-4,990,0.0000,0.0000
2016,1,5,20,30,0,0,0,0,0,0,8,-6,123.64,0,0.866,4.3,0.708,201,84.3,-4,990,0.0000,0.0000
